type	index	image	question	A	B	C	D	answer
lc	16	data/figure/lc/2023-04-03--东吴证券-宏观点评：不要忽视了经济的亮点和预期的拐点_page7_图12水泥发运率持续放缓.jpg	2020年的水泥发运率在2月达到最低点。					是
lc	17	data/figure/lc/2023-11-05--民生证券-高频数据跟踪周报：石油沥青装置开工率转降_page8_图21本周水泥价格指数续升点.jpg	2021年的水泥价格指数在下半年出现了显著上升。					是
lc	18	data/figure/lc/2024-03-26--首创证券-宏观经济周报：国内待机，海外偏强_page5_图5执行航班架次.jpg	2023年7月-2023年9月，国际航班数量超过国内航班。					否
lc	19	data/figure/lc/2024-02-22--中国银河-宏观专题报告：美国库存回升，中国出口转正_page0_图出口是工业企业利润的决定性因素.jpg	2015年出口增速是否为负值？					否
lc	20	data/figure/lc/2024-05-30--海通国际-国内高频指标跟踪（2024年第19期）：出口有韧性，内需待提振_page7_图21韩国出口和从中国进口金额同比未调整.jpg	韩国出口总额在2021年5月达到峰值。					是
lc	21	data/figure/lc/2023-11-02--国联证券-高频数据跟踪（2023年10月第4周）：需求表现分化，基建施工景气略有改善_page7_沿海集运箱运价指数小幅回升.jpg	2021年和2022年的指数趋势基本一致。					是
lc	22	data/figure/lc/2023-12-27--中国银河-2024年货币政策展望：不一样的逆周期和跨周期_page8_图162022年12月起三次降准均叠加MLF大幅超额续作亿元.jpg	2022年中期借贷便利(MLF)余额达到峰值。					否
lc	23	data/figure/lc/2023-04-10--中信期货-基建实物工作量高频数据跟踪_page7_电力实物工作量指数与电力投资有较强相关性.jpg	电力投资当月同比在2023年3月超过40%。					是
lc	24	data/figure/lc/2024-04-02--民生证券-国内经济高频周报：3月第4周：应该如何描述当前的经济状态？_page3_图8水泥磨机开工率.jpg	2019年的水泥磨机开工率在6月是否达到最高点？					否
lc	25	data/figure/lc/2024-07-08--国泰期货-海外宏观及大类资产周度报告_page17_no_caption.jpg	2023年10月，隔夜逆回购利率-SOFR隔夜利率达到最低点。					否
lc	26	data/figure/lc/2023-11-24--开源证券-宏观深度报告：2024年宏观经济展望-破浪前行_page50_图97银行结汇率有所下行.jpg	2022年银行售汇率是否持续低于60%？					否
lc	27	data/figure/lc/2023-12-09--民生证券-高频数据跟踪周报：国际原油价格连降七周_page3_图6本周纯碱开工率上升.jpg	2023年的开工率是否在所有年份中最高？					是
lc	28	data/figure/lc/2024-08-11--华金证券-货币政策执行报告点评·双循环周报（第70期）：债市汇市联动，货币政策新框架雏形显现_page3_图3中美国债利率对比.jpg	1Y中国国债收益率在23-01至23-04期间是否低于2.0？					否
lc	29	data/figure/lc/2023-09-24--民生证券-高频数据跟踪周报：本周水泥价格止跌回升_page14_图39本周LME铜价格转降美元吨.jpg	2019年的水泥价格是否一直低于2018年？					否
lc	30	data/figure/lc/2023-07-18--中信期货-工业及周期（地产）周报：融资政策延期，销售仍未见起色_page16_三线城市二手房成交面积季节性.jpg	2021年的二手房成交面积是否在所有年份中最高？					否
lc	31	data/figure/lc/2024-07-03--华泰期货-宏观大类日报：关注美国大选最新动态_page2_no_caption.jpg	农产品批发价格200指数在2023年5月达到最高点。					否
lc	32	data/figure/lc/2024-07-10--开源证券-宏观经济点评：消费增长延续以价换量_page2_图22024年6月食品CPI环比降幅扩大.jpg	2024年6月鲜菜CPI环比增幅是否超过5%？					否
lc	33	data/figure/lc/2023-06-25--中泰证券-高频数据观察：商品房销售热度下降_page1_图表2钢厂高炉开工率产能利用率.jpg	2022年全年，唐山钢厂产能利用率始终保持在70%以上。					否
lc	34	data/figure/lc/2024-02-18--东吴证券-宏观点评：今年春节“热辣滚烫”了吗？_page10_图27春节期间全国钢铁高炉开工水平高于去年同期.jpg	2024年的高炉开工率在春节后第10周超过2023年。					否
lc	35	data/figure/lc/2023-04-24--华鑫证券-高频指标周报：美国紧缩将止，欧洲加息未停，日本宽松尚存_page8_图表6布油价格下跌.jpg	2023年初，两种原油价格均出现下降趋势。					是
lc	36	data/figure/lc/2023-12-05--浙商期货-【宏观周报】国内需求不足拖累，11月PMI延续下行_page4_限额以上企业消费品20231031.jpg	2022年8月31日的餐饮收入增长率是否为负值？					否
lc	37	data/figure/lc/2023-06-01--国金证券-2023年5月PMI点评：稳需求，时不我待_page2_no_caption.jpg	2023年2月的从业人员指数是否超过51？					否
lc	38	data/figure/lc/2024-04-26--中国银河-央行购债研究系列之二：央行购债是长期叙事_page2_图110年期与1年期中债国债到期收益率利差BP.jpg	2015年的10年期与1年期国债利差是否低于50BP？					否
lc	39	data/figure/lc/2024-07-12--民生证券-2024年6月外贸数据点评：三条线索，出口还能强多久？_page1_图1财新PMI和中采PMI持续背离.jpg	中采PMI和财新PMI在2023年8月再次出现背离。					是
lc	40	data/figure/lc/2024-08-08--交银国际证券-中国7月进出口数据点评：出口有韧性，进口显著超预期_page3_图表9中国出口价格与PPI走势.jpg	2020年6月中国PPI同比是否低于0%？					是
lc	41	data/figure/lc/2024-03-24--民生证券-流动性跟踪周报：R007上行至2.08%_page6_图3CNHHIBOR隔夜及7天周度均值.jpg	2023年第四季度CNH HIBOR 7天周度均值是否持续下降？					否
lc	42	data/figure/lc/2024-02-18--国联证券-宏观专题研究：春节期间国内外宏观数据有积极信号_page5_图表6二线城市地铁客运量.jpg	2020年除夕的地铁客运量是否低于400万人次？					否
lc	43	data/figure/lc/2024-07-09--麦高证券-流动性跟踪周报_page4_图表6FR007S6M和FR007S1Y走势.jpg	两条曲线在2024年2月后走势一致。					是
lc	44	data/figure/lc/2024-07-07--开源证券-宏观周报：新建房成交同比转正_page13_图35最近两周资金利率震荡下行.jpg	DR007均值在2023年全年是否始终低于2.0%？					否
lc	45	data/figure/lc/2023-04-18--中国银河-2023年4月月中报告：美通胀衰退预期博弈，国内经济复苏稳中向好公司深度报_page11_图183月投资走弱外贸超预期改善工业房地产待修复.jpg	2022年7月出口金额增速是否为负值？					否
lc	46	data/figure/lc/2023-10-08--中国银行-全球银行业展望报告2023年第4季度（总第56期）_page3_图1欧美主要国家GDP增长.jpg	2021年美国GDP增长率是否超过20%？					否
lc	47	data/figure/lc/2023-12-03--信达证券-2024年财政政策展望：结构、力度和工具_page9_图8地产行情变差导致土地财政退潮.jpg	2021年5月，地方土地出让收入累计同比增速达到最高点。					是
lc	48	data/figure/lc/2024-05-27--中国银河-金融高频数据周报：证券投资转为净流入_page6_图281年期FR007利率与10年国债收益率利差上行至45BP.jpg	2023年9月，FR007利率与10年国债收益率差距最大。					否
lc	49	data/figure/lc/2023-12-17--中国银河-11月财政数据分析：财政持续加码基建，收入压力有所缓解_page3_图6公共财政支出力度财政支出财政收入.jpg	2020年的财政支出在6月达到峰值。					否
lc	50	data/figure/lc/2024-04-09--民生证券-国内经济高频周报：4月第1周：旅游数据新高对消费板块的启示_page4_图16热轧卷板表观消费量万吨.jpg	2019年的消费量在5月达到峰值，然后下降。					否
lc	51	data/figure/lc/2024-02-25--东吴证券-国内宏观经济周报：春节后国内经济“首秀”表现如何？_page14_图28农产品价格节后回落.jpg	2022年和2023年的农产品批发价格指数在12月均高于130。					是
lc	52	data/figure/lc/2024-07-11--中泰证券-6月通胀数据点评：通胀不及预期，后续怎么看？_page5_no_caption.jpg	2023年全年的通胀数据均低于2022年。					否
lc	53	data/figure/lc/2023-04-29--中国银河-宏观动态报告：美国经济在滚动衰退中展现韧性，5月加息仍有必要_page4_图9收入和就业指标是经济韧性的重要来源两者支撑消费.jpg	工业生产在2008年和2020年两次衰退中均出现显著下降。					是
lc	54	data/figure/lc/2024-05-21--大同证券-4月份经济数据及517地产政策解读：扩内需重在稳地产，政策加码多管齐下_page6_图表9地方专项债发行依然偏慢.jpg	2024年新增地方政府专项债发行进度在前四个月明显低于其他年份。					是
lc	55	data/figure/lc/2023-07-19--中银证券-关注美国银行业动荡向金融危机演变的两遍铃效应_page14_no_caption.jpg	2018年至2019年，资产规模100亿-2500亿的净息差持续下降。					是
lc	56	data/figure/lc/2023-03-30--国海证券-什么是房地产新的发展模式？_page9_图21998年房改以来全国商品住宅销售均价变化情况.jpg	2015年至2016年，商品住宅销售均价增速是否持续上升？					否
lc	57	data/figure/lc/2024-05-26--国金证券-海外周度观察：如果美国失业率升至4%？_page16_图表45美国4月新屋销售下滑.jpg	2021年第二季度美国新建住房销售折年数低于70万套？					否
lc	58	data/figure/lc/2023-09-24--中国银河-金融高频数据周报：央行回应市场关注热点：汇率、社融、降息_page4_图10DR007与DR001利差上升.jpg	DR007在2023年6月达到峰值。					是
lc	59	data/figure/lc/2023-11-24--开源证券-宏观深度报告：2024年宏观经济展望-破浪前行_page6_图4美国服务消费保持坚挺.jpg	美国个人消费支出服务环比在2020年出现负增长。					是
lc	60	data/figure/lc/2024-03-28--国金证券-2024年1-2月工业企业利润点评：库存“筑底”特征愈发明显_page2_no_caption.jpg	2020年2月的成本显著低于2019年同期。					是
lc	61	data/figure/lc/2024-07-30--平安证券-宏观深度报告：人民币汇率急升：基础、触发与走向_page10_图表18人民币汇率行至关键点位时往往看到离岸人民币利率水平显著抬升.jpg	USDCNH即期汇率在2024年5月超过7.60。					否
lc	62	data/figure/lc/2023-04-03--平安证券-国内宏观周报：地产高频指标显著改善_page5_图表22上周百城土地成交面积环比增加83.jpg	2021年和2022年的成交土地面积在12月是否有显著增长？					是
lc	63	data/figure/lc/2024-07-14--建银国际证券-2024年6月：经济企稳下市场聚焦三中全会，预计联储9月前按兵不动_page1_图2主要经济体的增长改善.jpg	2022年第四季度日本服务业PMI指数是否低于50？					否
lc	64	data/figure/lc/2024-04-08--国金证券-大类资产周报第23期：“决胜”财报季_page13_图表45当周焦煤价格下跌11玻璃价格下跌03.jpg	2023年10月至2023年12月期间，玻璃价格是否持续高于焦煤价格？					否
lc	65	data/figure/lc/2023-06-13--瑞达期货-宏观市场周报_page19_图13标普500英国富时100指数.jpg	英国富时100指数在2023年3月出现明显下降。					是
lc	66	data/figure/lc/2024-01-21--民生证券-高频数据跟踪周报：本周地产销售有所降温_page4_图8本周苯乙烯开工率续降.jpg	2021年的开工率在整个时间段内都高于2019年。					否
lc	67	data/figure/lc/2023-08-10--北大国民经济研究中心-CPI、PPI点评报告：服务消费价格表现较好，工业出厂价格拐点已现_page4_图9衣着居住生活用品及服务同比数据来源Wind北京大学国民经济研究中心.jpg	2021年第三季度CPI:居住同比是否超过1.5？					否
lc	68	data/figure/lc/2023-11-22--首创证券-10月经济数据点评：10月经济延续弱修复_page5_图10全国主要城市地铁平均客运量万人次.jpg	2019年至2023年间，每年的地铁客流量都有波动。					是
lc	69	data/figure/lc/2023-03-30--财信证券-宏观经济研究周报：国内政策释放积极信号，警惕海外金融风险蔓延_page0_上证指数沪深300走势图.jpg	沪深300指数在2022年12月超过了上证指数。					否
lc	70	data/figure/lc/2024-02-27--国金证券-大类资产周报第19期：海外市场新高背后的“分化”？_page4_no_caption.jpg	法国CAC40指数在2015年至2016年期间是否出现下降趋势？					是
lc	71	data/figure/lc/2023-04-07--国元证券-宏观研究报告：黄金价格存在变数_page2_图4在重大危机事件出现时VIX与金价涨幅显著.jpg	2020年初，VIX指数达到历史最高点。					是
lc	72	data/figure/lc/2024-02-26--中国银河-中央财经委第四次会议解读：新一轮朱格拉周期的可能性_page2_图2金融机构加权平均利率保持下行趋势.jpg	2022年6月至2023年3月，企业贷款加权平均利率是否低于一般贷款加权平均利率？					是
lc	73	data/figure/lc/2023-05-24--中泰期货-宏观经济高频数据跟踪：地产销售松动后未明显反弹，地量OMO下宽松跨月，人民币明显贬值_page2_全国电影票房统计票房收入当周值万元.jpg	2023年的最高点是否超过650,000？					是
lc	74	data/figure/lc/2023-11-02--中泰证券-2023年10月PMI数据解读：理性看待官方PMI回落_page3_图表1制造业建筑业与服务业PMI走势.jpg	建筑业PMI在2022年9月是否达到最低点？					是
lc	75	data/figure/lc/2023-05-24--中泰证券-宏观策略专题报告：“保交楼”可以带动多少消费？_page4_图表2竣工面积同比和家电家具建材的零售额同比走势同步.jpg	建筑及装潢材料类零售额同比在2014年后一直低于家用电器和音像器材类零售额同比。					否
lc	76	data/figure/lc/2024-07-05--建信期货-宏观市场半年报：央行宽松、实体补库与春季躁动_page23_图35中国出口增速.jpg	2021年第二季度出口增速是否达到最高点？					是
lc	77	data/figure/lc/2024-06-05--光大期货-2024年6月大类资产策略报告_page10_图表14德国英国和日本十年期国债基准收益率单位.jpg	英国十年期国债收益率在2022年7月至2023年1月期间是否高于4.00？					否
lc	78	data/figure/lc/2023-04-03--平安证券-国内宏观周报：地产高频指标显著改善_page3_图表12本周汽车轮胎半钢胎开工率731环比下降02个百分点.jpg	2021年的开工率是否始终低于2022年？					否
lc	79	data/figure/lc/2023-11-24--开源证券-宏观深度报告：2024年宏观经济展望-破浪前行_page31_图54地产周期领先库存周期约6个月.jpg	工业企业的产成品存货同比增速在2011年达到峰值。					是
lc	80	data/figure/lc/2023-11-24--开源证券-宏观深度报告：2024年宏观经济展望-破浪前行_page47_图892023年前三季度核心CPI多数时间弱于季节性.jpg	2016-2019和2021年的平均值在所有月份中都高于2023年。					否
lc	81	data/figure/lc/2023-09-15--中航证券-金融市场分析周报_page9_图4各评级信用利差变动.jpg	2018年AA+-AA利差是否低于0.3000？					否
lc	82	data/figure/lc/2024-09-20--诚通证券-2024年8月通胀数据点评：蔬菜价格支撑CPI，内需、油价拖累非食品价格_page6_图138城二手房成交面积下滑周.jpg	2024年的最高点是否超过200万平米？					否
lc	83	data/figure/lc/2023-07-18--中信期货-工业及周期（地产）周报：融资政策延期，销售仍未见起色_page13_台州商品房成交面积季节性.jpg	2021年和2022年的商品房成交面积波动趋势是否相似？					是
lc	84	data/figure/lc/2023-04-28--东海证券-海外观察：2023年一季度美国经济数据：去库周期拖累经济增速_page4_图4美国劳动力供需百万人.jpg	2022年全年劳动力需求持续高于劳动力供给。					是
lc	85	data/figure/lc/2023-03-27--华鑫证券-高频指标周报：海外加息近尾声，国内政策再发力_page14_图表24二手房成交再度出现回暖平方米.jpg	2020年的二手房成交面积是否在所有年份中最低？					否
lc	86	data/figure/lc/2024-02-15--平安证券-宏观动态跟踪报告：上修2024年美国经济增长预测至2%_page6_图表16近期美债利率下行遇阻.jpg	2023年9月，2年美债利率达到最高点。					是
lc	87	data/figure/lc/2023-10-27--格林期货-宏观经济专题报告：特别国债与短期利率_page2_图1地方政府国有土地使用权出让金收入和支出.jpg	2019年和2020年的低谷值是否低于10000亿元？					否
lc	88	data/figure/lc/2024-06-03--中泰证券-当前经济与政策思考：关注小企业的景气表现_page3_图表2制造业PMI在手订单指数.jpg	2024年第一季度的PMI在手订单指数是否持续下降？					是
lc	89	data/figure/lc/2023-10-07--国金证券-2023年9月PMI点评：增长动能回升_page4_图表119月非制造业PMI小幅回升.jpg	2022年3月至6月制造业PMI是否持续下降？					是
lc	90	data/figure/lc/2024-10-08--中国银河-ESG与央国企月度报告（2024年9月）：政策春风促ESG优质资产行情_page8_图5国企ETF新发规模较前值有所上升.jpg	2019年9月的发行总规模达到峰值。					是
lc	91	data/figure/lc/2024-02-26--中国银河-中央财经委第四次会议解读：新一轮朱格拉周期的可能性_page2_no_caption.jpg	固定资产投资累计同比在2022年达到最高点。					是
lc	92	data/figure/lc/2023-08-09--信达证券-暨出口份额分析框架：出口的短期机会与长期挑战_page18_no_caption.jpg	2021年至2022年期间，零售商销售额的增长率最高。					否
lc	93	data/figure/lc/2024-02-06--中国银河-ESG点评报告：《碳排放权交易管理暂行条例》颁布，碳市场交易活跃度有望提高_page4_图3北京碳排放权配额交易现状.jpg	2022年的成交量峰值是否超过500千吨？					否
lc	94	data/figure/lc/2023-04-10--中信期货-基建实物工作量高频数据跟踪_page12_no_caption.jpg	2021年的PE管材开工率是否在整个周期内保持稳定？					否
lc	95	data/figure/lc/2023-04-10--中信期货-基建实物工作量高频数据跟踪_page7_no_caption.jpg	2022年9月的水利投资当月同比是否低于5%？					否
lc	96	data/figure/lc/2024-09-08--天风证券-宏观报告：衰退担忧，与一场宽松的不着陆_page2_图42024年后美国非法移民数量较2023年明显下降.jpg	2024年（FYTD）的边境遇袭次数在所有月份中都高于2023年。					否
lc	97	data/figure/lc/2024-07-05--建信期货-宏观市场半年报：央行宽松、实体补库与春季躁动_page14_图20中美制造业库存增速.jpg	2008年美国库存增速是否低于-10%？					是
lc	98	data/figure/lc/2023-12-04--平安证券-中国经济高频观察（11月第5周）：11月高频数据表现如何_page4_图表1111月以来全国水泥出库量相对平稳.jpg	2023年全国水泥出库量在11月高于600万吨。					否
lc	99	data/figure/lc/2024-01-29--海通国际-国内高频指标跟踪（2024年第4期）_page5_图818城地铁客运量7天平均万人次.jpg	2019年的地铁客流量在所有年份中最低。					否
lc	100	data/figure/lc/2024-07-29--平安证券-中国经济高频观察（7月第4周）：7月高频数据表现如何_page5_图表207月涤纶长丝江浙织机开工回落同比涨幅收窄.jpg	2024年的开工率是否在年初达到最低点？					是
lc	101	data/figure/lc/2023-04-20--华泰期货-经济高频数据追踪_page29_no_caption.jpg	2020年和2021年的数据在5月之后基本保持稳定。					是
lc	102	data/figure/lc/2023-04-20--北京大学经济研究所-经济分化明显，总体企稳回升_page9_图21中国主要商品进口同比增速.jpg	2022年11月天然气进口数量累计同比增速是否为负数？					是
lc	103	data/figure/lc/2024-07-08--国泰期货-海外宏观及大类资产周度报告_page31_no_caption.jpg	CFTC CME 日元净持仓 - 对冲基金 (R1) 和资产管理 (L1) 的趋势在2019年之后开始分化。					是
lc	104	data/figure/lc/2023-08-21--国金证券-海外周度观察：美债利率见顶了吗？_page3_图表1货币政策利率与美债利率.jpg	2022年7月之后，1年国债利率是否一直高于2年国债利率？					否
lc	105	data/figure/lc/2023-09-10--民生证券-高频数据跟踪周报：猪肉均价环周下降0.8%_page10_图26本周SCFI综合指数下降点.jpg	2022年第一季度的数据是否低于2000？					否
lc	106	data/figure/lc/2023-05-15--华鑫证券-美国风险面面观：居民、企业、金融市场和主权信用_page30_图表46撇账率也没有出现明显的上升.jpg	所有银行和其它银行的撤账率在2015年后是否趋于一致？					是
lc	107	data/figure/lc/2023-07-24--中邮证券-国内政策更兼顾长远，短期警惕美联储偏鹰表态_page7_图表7居民购房能力.jpg	70个大中城市二手住宅价格指数在2020年出现显著下降。					是
lc	108	data/figure/lc/2023-06-07--中泰证券-宏观经济周刊：国内地产销售趋缓，海外加息预期再升温_page12_图表27主要经济体制造业PMI.jpg	德国制造业PMI在2023年5月高于法国制造业PMI。					否
lc	109	data/figure/lc/2024-04-18--国金证券-见微知著系列之七十二：产能周期，见底了吗？_page15_图表46本周二线城市成交明显回落.jpg	2021年的成交面积波动是否比2020年大？					否
lc	110	data/figure/lc/2023-10-25--中银证券-特别国债点评兼评9月财政数据：增量工具终落地，“稳增长”决心明确_page3_图表719月财政支出增速表现.jpg	2023年9月公共财政支出增速是否高于2023年7月？					是
lc	111	data/figure/lc/2023-07-31--中邮证券-宏观研究：装备制造业盈利占优，消费需求温和复苏_page6_图表6PPI同比工业企业盈利.jpg	规模以上工业企业利润总额累计同比在2013年7月达到峰值。					否
lc	112	data/figure/lc/2023-10-08--华金证券-中秋国庆假期国内外宏观综述：美元、油价、消费、地产与预期_page8_图10产成品库存名义实际同比以及PMI产成品库存指数年化.jpg	PMI产成品库存指数在2019年出现了显著下降。					是
lc	113	data/figure/lc/2024-02-27--国金证券-大类资产周报第19期：海外市场新高背后的“分化”？_page13_图表48土耳其里拉和韩元兑美元.jpg	2023年12月，美元兑土耳其里拉超过1500。					否
lc	114	data/figure/lc/2023-12-28--平安证券-2023年11月工业企业利润数据点评：中下游降价扰动补库存_page2_图表411月工业企业资产增速平稳负债增速回落.jpg	2022年第三季度负债同比增速是否低于6%？					否
lc	115	data/figure/lc/2024-09-03--山西证券-海外经济周观察_page4_图624Q2实际个人消费支出环比折年率上升.jpg	预测值在2023年6月达到最低点。					否
lc	116	data/figure/lc/2024-03-20--华福证券-日特估的中场故事：日央行退出负利率点评_page6_图表11截至3月中旬日经225的PETTM升至22X附近.jpg	日经225指数在2023年持续上升。					是
lc	117	data/figure/lc/2023-04-10--中信期货-基建实物工作量高频数据跟踪_page5_no_caption.jpg	水利投资累计同比在2022年达到最高点。					是
lc	118	data/figure/lc/2024-09-29--华福证券-宏观专题研究：美国补库仍在进行，欧洲去库尚未结束_page5_图表624Q2美股上市公司名义库存增速继续回升.jpg	标普500成分股的库存增速和营收增速在2015年都为负值。					否
lc	119	data/figure/lc/2024-07-12--东兴证券-美国6月CPI数据点评：通胀粘性减弱明显，趋势与季节性并存_page2_图2食品同比.jpg	家庭食品价格在2023年12月达到最低点。					否
lc	120	data/figure/lc/2024-03-24--民生证券-人民币汇率点评：汇率波动的两种猜想_page1_图1银行间市场即期询价外汇成交量.jpg	2021年和2022年的外汇成交量趋势基本一致。					是
lc	121	data/figure/lc/2024-03-13--天风证券-宏观点评：价格战对物价水平的影响_page3_图4CPI按照权重估算值与公布值单位.jpg	CPI估算值在2021年初降至最低点。					否
lc	122	data/figure/lc/2024-02-21--财信证券-宏观经济研究周报：国内1月PMI回升，美非农数据超预期_page6_图4恒生指数恒生中国企业指数点.jpg	恒生中国企业指数在2023年1月是否达到最高点？					否
lc	123	data/figure/lc/2023-08-21--天风证券-宏观利率周报：汇率向上、利率向下？_page4_图10美元受到非美基本面相对强弱的影响.jpg	美元指数在2023年8月是否达到最高点？					否
lc	124	data/figure/lc/2024-06-28--平安证券-宏观深度报告：民间投资的新特征与新趋向_page9_图表14民营服务业除金融地产上市企业盈利水平在低位.jpg	上市国企的ROE在2010年达到峰值。					否
lc	125	data/figure/lc/2023-09-11--光大期货-宏观周报：通胀价格企稳_page20_no_caption.jpg	2023年3月的生猪存栏量高于2021年6月。					是
lc	126	data/figure/lc/2023-04-18--国信证券-货币政策与流动性观察：3月金融数据的两个隐忧_page13_no_caption.jpg	7天逆回购利率在2022年是否有变化？					否
lc	127	data/figure/lc/2023-11-01--中国银河-2023年10月PMI分析：价格指数出现收缩预示PPI修复放缓_page2_图8制造业服务业建筑业从业人员指数都持续低迷.jpg	2023年第三季度建筑业PMI从业人员指数是否持续下降？					否
lc	128	data/figure/lc/2024-08-02--国联证券-美联储7月议息会议点评：就业降温风险增加，降息预期增强_page12_图表970年代和当下CPI和政策利率对比.jpg	70年代CPI在2023年达到峰值。					否
lc	129	data/figure/lc/2024-07-07--民生证券-高频数据跟踪周报：本周地产销售季节性回落_page10_图30波罗的海干散货指数上升点.jpg	2023年的波罗的海干散货指数在下半年持续下降。					否
lc	130	data/figure/lc/2024-07-28--华泰期货-宏观利率图表192：密切关注美联储含“鸽”量_page4_图2实际经济周期和预期经济周期对比.jpg	2024年全球景气周期和经济预期波动周期有交点。					是
lc	131	data/figure/lc/2023-11-22--招银国际-2024年美国经济展望：在软着陆与温和衰退之间_page16_图50欧元美元汇率与利差.jpg	2020年资本充足率是否低于14%？					否
lc	132	data/figure/lc/2024-02-27--国金证券-大类资产周报第19期：海外市场新高背后的“分化”？_page13_图表44当周土耳其和巴西10Y利率上涨.jpg	2022年第二季度，巴西10Y利率高于土耳其10Y利率。					是
lc	133	data/figure/lc/2023-07-14--东海证券-新格局下宏观经济与市场形势展望_page11_制造业维持在荣枯线下方.jpg	制造业PMI和非制造业PMI在2021年7月同时达到最高点。					否
lc	134	data/figure/lc/2024-06-24--光大期货-宏观周报：投资行业需求延续偏弱表现_page14_no_caption.jpg	2023年10月的峰值是否高于1.8？					否
lc	135	data/figure/lc/2023-05-23--国信证券-宏观经济宏观周报：国内消费景气上升，投资和房地产领域仍偏弱_page4_图2国信高频宏观扩散指数季节性分析以阳历为基准.jpg	2021年的指数在下半年显著上升。					否
lc	136	data/figure/lc/2024-05-08--国金证券-大类资产月报第12期：5月展望：“拐点”已现？_page10_图表26美德利差的相对缩窄或导致美元暂别强势.jpg	2023年10Y美德利差是否达到2.0%以上？					是
lc	137	data/figure/lc/2024-07-11--万联证券-6月通胀数据点评：CPI延续低位，需求有待修复_page4_图表10服务小幅回落租房分项持续下滑.jpg	BCI:企业招工前瞻指数在2020年持续下降。					否
lc	138	data/figure/lc/2024-09-17--交银国际证券-美国8月非农就业点评：预计9月降息25基点仍是基准场景_page3_图表9美国ISM制造业及服务业就业指数.jpg	美国ISM服务业PMI就业指数在2020年低于50。					是
lc	139	data/figure/lc/2023-02-01--东兴证券-海外周评：美国四季度GDP略超预期，美联储或加息25bp_page2_图6投资主要受住宅拖累非住宅尚可.jpg	2019年至2020年间，国内私人投资总额有所下降。					是
lc	140	data/figure/lc/2024-05-23--天风证券-宏观点评：该以怎样的出发点理解地产收储？_page3_图2若房价打7折百城住宅租金收益率将略高于3的租赁住房购房贷款利率上限单位.jpg	百城住宅租金收益率在2021年持续上升。					否
