fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
股票k线解读	cc	111080	data/figure/cc/five_k_688665[四方光电].png					根据 K 线图，该股票在 12 月 9 日的最高价是多少？	33.88	33.2	34		A
股票k线解读	cc	111081	data/figure/cc/five_k_688663[新风光].png					根据 K 线图，2024年12月5日至12月9日的最高价是多少？	22.88	22.62	22.51		A
股票k线解读	cc	111082	data/figure/cc/five_k_688662[富信科技].png					从 K 线图中可以看出，12 月 6 日 13:05 的价格与 12 月 5 日 10:10 的价格相比，变化了多少？	上涨了 0.5 元	下跌了 0.5 元	基本持平		B
股票k线解读	cc	111083	data/figure/cc/five_k_688657[浩辰软件].png					根据 K 线图，该股票在 12 月 5 日至 12 月 9 日期间的最高价是多少？	46.26	45.7	44.34		A
股票k线解读	cc	111084	data/figure/cc/five_k_688639[华恒生物].png					从 K 线图中可以看出，该股票在 12 月 6 日 09:35 的最低价是多少？	34.81	35.5	36.35		A
股票k线解读	cc	111085	data/figure/cc/five_k_688633[星球石墨o.png					从 K 线图中可以看出，该股票在 2024 年 12 月 9 日收盘时的价格是多少？	25.53	25.73	25.8		A
股票k线解读	cc	111086	data/figure/cc/five_k_688631[莱斯信息].png					根据 K 线图，该股票在 12 月 5 日至 12 月 9 日期间的最高价是多少？	98.6	96.02	94.12		A
股票k线解读	cc	111087	data/figure/cc/five_k_688630[芯基l装].png					根据 K 线图，该股票在 12 月 6 日 09:35 的最低点是多少？	62.38	63.4	64.96		A
股票k线解读	cc	111088	data/figure/cc/five_k_688627[精智达].png					根据 K 线图，该股票在 12 月 9 日的最低价是多少？	74.15	73	75		A
股票k线解读	cc	111089	data/figure/cc/five_k_688612[威迈斯].png					根据 K 线图，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的最高价是多少？	29.8	27.94	27.76		A
股票k线解读	cc	111090	data/figure/cc/five_k_688599[夭合光能].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日的交易区间内，哪一天的价格波动最大？	2024 年 12 月 5 日	2024 年 12 月 6 日	2024 年 12 月 7 日		B
股票k线解读	cc	111091	data/figure/cc/five_k_688598[金博股份].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	25.01 元	25.11 元	25.08 元		A
股票k线解读	cc	111092	data/figure/cc/five_k_688592[司南导航].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	41.95 元	42.30 元	39.40 元		A
股票k线解读	cc	111093	data/figure/cc/five_k_688591[泰凌微].png					从 K 线图中可以看出，该股票在 2024 年 12 月 9 日的收盘价为多少元？	26.30 元	26.85 元	27.00 元		B
股票k线解读	cc	111094	data/figure/cc/five_k_688588[凌志软件].png					从 K 线图上看，该股票在 2024 年 12 月 6 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 6 日	12 月 7 日	12 月 8 日		B
股票k线解读	cc	111095	data/figure/cc/five_k_688586[江航装备].png					从 K 线图中可以看出，该股票在 2024 年 12 月 6 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 6 日	12 月 7 日	12 月 8 日		B
股票k线解读	cc	111096	data/figure/cc/five_k_688584[上海合晶].png					根据 K 线图中的移动平均线（MA），在 2024 年 12 月 9 日 14:40 分左右，5 日均线（MA5）与 10 日均线（MA10）的关系是？	MA5 在 MA10 之上	MA5 在 MA10 之下	MA5 和 MA10 相交		A
股票k线解读	cc	111097	data/figure/cc/five_k_688581[安杰思].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日的交易区间内，哪一天的价格波动最大？	2024 年 12 月 5 日	2024 年 12 月 6 日	2024 年 12 月 7 日		B
股票k线解读	cc	111098	data/figure/cc/five_k_688580[伟思医疗].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价是多少？	30.25	30.76	29.9		A
股票k线解读	cc	111099	data/figure/cc/five_k_688578[艾力斯].png					根据 K 线图，该股票在 12 月 9 日 09:35 的最低价是多少？	57.63	58.4	59.18		A
股票k线解读	cc	111100	data/figure/cc/five_k_688577[浙海德曼].png					从 K 线图中可以看出，该股票在 2024 年 12 月 9 日的最高价和最低价分别是多少？	最高价 42.70，最低价 42.50	最高价 42.51，最低价 42.65	最高价 42.65，最低价 42.50		A
股票k线解读	cc	111101	data/figure/cc/five_k_688575[亚辉龙].png					从 K 线图中可以看出，该股票在 12 月 9 日 09:35 达到了最高价 17.98 元后，接下来的走势是？	继续上涨	震荡下行	横盘整理		B
股票k线解读	cc	111102	data/figure/cc/five_k_688571[杭华股份].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间，哪一天的成交量最大？	12 月 5 日	12 月 6 日	12 月 9 日		B
股票k线解读	cc	111103	data/figure/cc/five_k_688562[航天软件].png					根据 K 线图，该股票在 12 月 6 日 13:05 的最高价是多少？	18.15 元	17.49 元	17.23 元		A
股票k线解读	cc	111104	data/figure/cc/five_k_688553[汇宇制药.png					从 K 线图上看，该股票在 12 月 5 日至 12 月 9 日期间，哪一天的成交量最大？	12 月 5 日	12 月 8 日	12 月 9 日		B
股票k线解读	cc	111105	data/figure/cc/five_k_688549[中巨芯-U].png					根据 K 线图，该股票在 12 月 5 日至 12 月 9 日期间的最高价是多少？	10.16	9.86	9.71		A
股票k线解读	cc	111106	data/figure/cc/five_k_688530[欧莱新材].png					从 K 线图中可以看出，该股票在 2024 年 12 月 9 日的收盘价与开盘价相比，是上涨还是下跌？	上涨	下跌	持平		B
股票k线解读	cc	111107	data/figure/cc/five_k_688522[纳睿雷达].png					根据 K 线图，该股票在 2024 年 12 月 9 日 13:05 的收盘价是多少？	55.03	55.2	55.5		A
股票k线解读	cc	111108	data/figure/cc/five_k_688520[神州细胞.png					从 K 线图上看，该股票在 2024 年 12 月 5 日至 12 月 9 日期间，哪一天的成交量最大？	12 月 5 日	12 月 6 日	12 月 9 日		B
股票k线解读	cc	111109	data/figure/cc/five_k_688516[奥特维].png					根据 K 线图，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的最高价是多少？	46.5	45.7	44.94		A
股票k线解读	cc	111110	data/figure/cc/five_k_688515[裕太微-U].png					从 K 线图中可以看出，该股票在 2024 年 12 月 6 日 09:35 的最低价是多少？	89.11	90.11	91.11		A
股票k线解读	cc	111111	data/figure/cc/five_k_688512[慧智微-U].png					从 K 线图中可以看出，该股票在 12 月 9 日的最低价是多少？	11.89	12.02	12.05		A
股票k线解读	cc	111112	data/figure/cc/five_k_688500[慧辰股份].png					从 K 线图中可以看出，该股票在 2024 年 12 月 6 日出现了明显的长上影线。请问这种形态通常预示着什么？	上涨趋势将继续	下跌趋势将开始	市场将进入盘整阶段		B
股票k线解读	cc	111113	data/figure/cc/five_k_688489[三未信安].png					从 K 线图中可以看出，该股票在 2024 年 12 月 6 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 6 日	12 月 7 日	12 月 9 日		B
股票k线解读	cc	111114	data/figure/cc/five_k_688488[艾迪药业].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间，哪一天的成交量最大？	12 月 5 日	12 月 7 日	12 月 9 日		B
股票k线解读	cc	111115	data/figure/cc/five_k_688486[龙迅股份].png					从 K 线图上看，该股票在 2024 年 12 月 5 日至 12 月 9 日期间，哪一天的成交量最大？	12 月 5 日	12 月 7 日	12 月 9 日		C
股票k线解读	cc	111116	data/figure/cc/five_k_688484[南芯科技].png					从 K 线图中可以看出，该股票在 2024 年 12 月 6 日出现了什么形态？	早晨之星	黄昏之星	十字星		C
股票k线解读	cc	111117	data/figure/cc/five_k_688480[赛恩斯].png					从 K 线图中可以看出，该股票在 2024 年 12 月 6 日 13:05 后的走势是怎样的？	持续上涨	震荡下行	横盘整理		B
股票k线解读	cc	111118	data/figure/cc/five_k_688469[芯联集成.png					从 K 线图中可以看出，MACD 指标在 2024 年 12 月 9 日的 DIF 和 DEA 值分别为多少？	"DIF: 0.0120, DEA: 0.0104"	"DIF: 0.0104, DEA: 0.0120"	"DIF: 0.0031, DEA: 0.0104"		A
股票k线解读	cc	111119	data/figure/cc/five_k_688468[科美诊断].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	7.55	7.67	7.39		A
股票k线解读	cc	111120	data/figure/cc/five_k_688458[美芯晟].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	34.13 元	35.00 元	33.60 元		A
股票k线解读	cc	111121	data/figure/cc/five_k_688455[科捷智能].png					根据 K 线图，该股票在 12 月 9 日的最高价是多少？	12.54	12.2	12.19		A
股票k线解读	cc	111122	data/figure/cc/five_k_688449[联芸科技].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价是多少？	40.66 元	40.80 元	40.50 元		A
股票k线解读	cc	111123	data/figure/cc/five_k_688429[时创能源.png					从 K 线图中可以看出，MACD 指标中的 DIF 和 DEA 在 2024 年 12 月 9 日的值分别是多少？	"DIF: -0.1098, DEA: -0.1219"	"DIF: 0.0241, DEA: -0.1219"	"DIF: -0.1098, DEA: 0.0241"		A
股票k线解读	cc	111124	data/figure/cc/five_k_688425[铁建重工1.png					根据 K 线图，该股票在 12 月 9 日的最高价是多少？	4.83	4.91	4.76		B
股票k线解读	cc	111125	data/figure/cc/five_k_688420[美腾科技].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价是多少？	24.46	24.79	24.18		A
股票k线解读	cc	111126	data/figure/cc/five_k_688416[恒烁股份].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价是多少？	35.9	36.5	33.51		A
股票k线解读	cc	111127	data/figure/cc/five_k_688410[山外山].png					根据 K 线图，该股票在 2024 年 12 月 9 日的最高价和最低价分别是多少？	高 13.03 低 13.01	高 13.05 低 13.01	高 13.03 低 13.00		A
股票k线解读	cc	111128	data/figure/cc/five_k_688409[富创精密].png					根据 K 线图，该股票在 12 月 6 日 13:05 的最高价是多少？	62.44	61.7	60.9		A
股票k线解读	cc	111129	data/figure/cc/five_k_688403[汇成股份].png					从 K 线图中可以看出，MACD 指标在 2024 年 12 月 5 日至 12 月 9 日期间的变化趋势是？	逐渐上升	逐渐下降	先上升后下降		B
股票k线解读	cc	111130	data/figure/cc/five_k_688401[路维光电].png					根据 K 线图，该股票在 2024 年 12 月 9 日 15:00 的收盘价是多少？	27.86	28.41	27.5		A
股票k线解读	cc	111131	data/figure/cc/five_k_688400[凌云光].png					从 K 线图中可以看出，MACD 指标在 2024 年 12 月 9 日时的 DIF 值为 -0.0323，DEA 值为 -0.0845。请问此时 MACD 柱状图是正值还是负值？	正值	负值	零值		B
股票k线解读	cc	111132	data/figure/cc/five_k_688399[硕世生物].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	73.03	72.81	74.8		A
股票k线解读	cc	111133	data/figure/cc/five_k_688398[赛特新材].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	15.60 元	15.59 元	15.70 元		B
股票k线解读	cc	111134	data/figure/cc/five_k_688395[正弦电气.png					从 K 线图中可以看出，MACD 指标中的 DIF 值为 0.0131，DEA 值为 -0.0067。请问 MACD 指标的值是多少？	0.0064	0.0198	0.0397		C
股票k线解读	cc	111135	data/figure/cc/five_k_688388[嘉元科技].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	16.2	16.3	16.5		A
股票k线解读	cc	111136	data/figure/cc/five_k_688386[泛亚微透].png					根据 K 线图，该股票在 2024 年 12 月 9 日的最高价是多少？	33.48	33.04	33.15		A
股票k线解读	cc	111137	data/figure/cc/five_k_688383[新益昌_.png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	50.34 元	50.31 元	50.33 元		A
股票k线解读	cc	111138	data/figure/cc/five_k_688381[帝奥微]1.png					从 K 线图中可以看出，MACD 指标在 2024 年 12 月 9 日的 DIF 值为多少？	-0.0044	0.0351	0.0615		A
股票k线解读	cc	111139	data/figure/cc/five_k_688379[华光新材].png					从 K 线图中可以看出，MACD 指标在 2024 年 12 月 9 日的 DIF 值是多少？	-0.0573	-0.0528	0.0711		A
股票k线解读	cc	111140	data/figure/cc/five_k_688375[国博电子].png					根据 K 线图，该股票在 12 月 6 日 13:05 的最高价是多少？	51.24	50.8	50.2		A
股票k线解读	cc	111141	data/figure/cc/five_k_688370[丛麟科技].png					根据 K 线图，该股票在 2024 年 12 月 9 日的最高价和最低价分别是多少？	最高价 21.49 元，最低价 20.86 元	最高价 21.49 元，最低价 20.92 元	最高价 20.95 元，最低价 20.86 元		A
股票k线解读	cc	111142	data/figure/cc/five_k_688367[工大高科].png					根据 K 线图，该股票在 2024 年 12 月 9 日的最高价是多少？	17.53	17.32	16.9		A
股票k线解读	cc	111143	data/figure/cc/five_k_688361[中科飞测].png					从 MACD 指标来看，当前 DIF 和 DEA 的值分别为 -0.4697 和 -0.4590，这表明股票处于什么状态？	多头市场	空头市场	震荡市场		B
股票k线解读	cc	111144	data/figure/cc/five_k_688359[三孚新科].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	44.30 元	45.70 元	46.40 元		A
股票k线解读	cc	111145	data/figure/cc/five_k_688353[华盛锂电].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	26.97 元	28.98 元	27.32 元		A
股票k线解读	cc	111146	data/figure/cc/five_k_688352[颀中科技].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价是多少？	13.37	13.5	13.2		A
股票k线解读	cc	111147	data/figure/cc/five_k_688351[微电生理.png					从 MACD 指标来看，DIF 和 DEA 在 2024 年 12 月 9 日的值分别为 -0.0386 和 -0.0487，这表明当前市场处于哪种状态？	多头市场	空头市场	震荡市场		B
股票k线解读	cc	111148	data/figure/cc/five_k_688349[三 重能.png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	33.79 元	33.85 元	34.10 元		A
股票k线解读	cc	111149	data/figure/cc/five_k_688347[华虹公司].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	49.44	50.92	48.4		A
股票k线解读	cc	111150	data/figure/cc/five_k_688339[亿华通-U].png					从 MACD 指标来看，当前 DIF 和 DEA 的值分别是多少？	"DIF: -0.0025, DEA: -0.0105"	"DIF: 0.0160, DEA: -0.0025"	"DIF: -0.0105, DEA: 0.0160"		A
股票k线解读	cc	111151	data/figure/cc/five_k_688332[中科蓝讯].png					根据 K 线图，该股票在 12 月 9 日的最高价是多少？	115.38	114.64	113.51		A
股票k线解读	cc	111152	data/figure/cc/five_k_688326[经纬恒润-.png					根据 K 线图，该股票在 12 月 6 日 13:05 的最高点是多少？	94.64	92.77	92.18		A
股票k线解读	cc	111153	data/figure/cc/five_k_688319[欧林生物].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 5 日	12 月 7 日	12 月 9 日		B
股票k线解读	cc	111154	data/figure/cc/five_k_688317[之江生物].png					从 KDJ 指标来看，12 月 9 日 15:00 的 J 值为多少？	86.25	92.53	88.34		B
股票k线解读	cc	111155	data/figure/cc/five_k_688308[欧科亿].png					从 KDJ 指标来看，该股票在 2024 年 12 月 9 日收盘时，K 值为 80.22，D 值为 81.40，J 值为 77.88。这表明股票处于哪种状态？	超买状态	超卖状态	正常状态		A
股票k线解读	cc	111156	data/figure/cc/five_k_688301[奕瑞科技].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的 KDJ 指标中的 J 值在 12 月 9 日收盘时为多少？	-4.86	20.81	12.25		A
股票k线解读	cc	111157	data/figure/cc/five_k_688300[联瑞新材].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	59.21	60	58		A
股票k线解读	cc	111158	data/figure/cc/five_k_688298[东方生物].png					根据 K 线图，该股票在 2024 年 12 月 9 日的最高价为多少？	33.33	33	32.65		A
股票k线解读	cc	111159	data/figure/cc/five_k_688295[中复神鹰].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价是多少？	21.35	21.65	20.52		A
股票k线解读	cc	111160	data/figure/cc/five_k_688291[金橙子]18.png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 5 日	12 月 7 日	12 月 9 日		B
股票k线解读	cc	111161	data/figure/cc/five_k_688290[景业智能].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	40.56 元	40.50 元	40.60 元		A
股票k线解读	cc	111162	data/figure/cc/five_k_688289[圣湘生物].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	23.3	23.6	24.07		A
股票k线解读	cc	111163	data/figure/cc/five_k_688268[华特气体].png					根据 K 线图，该股票在 12 月 6 日 09:35 的最低价是多少？	50.5	51.4	52.44		A
股票k线解读	cc	111164	data/figure/cc/five_k_688260[昀冢科技].png					根据 K 线图，该股票在 2024 年 12 月 9 日的最高价是多少？	17.63	17.24	17.12		A
股票k线解读	cc	111165	data/figure/cc/five_k_688257[新锐股份].png					从 K 线图中可以看出，该股票在 12 月 9 日 13:05 的价格为 17.34 元。请问此时的 KDJ 指标值是多少？	"K: 90.28, D: 85.41, J: 100.02"	"K: 85.41, D: 90.28, J: 100.02"	"K: 100.02, D: 90.28, J: 85.41"		A
股票k线解读	cc	111166	data/figure/cc/five_k_688244[永信至诚].png					根据 K 线图，该股票在 2024 年 12 月 9 日的最高价为多少？	31.84	30.17	30.1		A
股票k线解读	cc	111167	data/figure/cc/five_k_688239[航宇科技].png					从 K 线图中可以看出，该股票在 2024 年 12 月 6 日至 12 月 9 日期间的总体趋势是？	上升趋势	下降趋势	横盘整理		B
股票k线解读	cc	111168	data/figure/cc/five_k_688238[和元生物].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价是多少？	5.91	6.2	5.7		A
股票k线解读	cc	111169	data/figure/cc/five_k_688231[X0隆达股.png					从 K 线图中可以看出，该股票在 2024 年 12 月 6 日至 12 月 8 日期间的走势是怎样的？	持续上涨	先涨后跌	持续下跌		B
股票k线解读	cc	111170	data/figure/cc/five_k_688227[品高股份].png					从 KDJ 指标来看，该股票在 2024 年 12 月 9 日收盘时，K 值为 72.35，D 值为 78.91，J 值为 59.23。请问此时股票处于什么状态？	超买状态	超卖状态	正常状态		A
股票k线解读	cc	111171	data/figure/cc/five_k_688219[会通股份].png					根据 KDJ 指标，该股票在 2024 年 12 月 9 日的 K 值为 85.88，D 值为 77.51，J 值为 102.61。请问 J 值超过 100 表示什么？	超买状态，股价可能下跌	超卖状态，股价可能上涨	正常状态，股价稳定		A
股票k线解读	cc	111172	data/figure/cc/five_k_688216[气派科技].png					从 K 线图中可以看出，2024年12月6日的最高价是多少？	27.71	25.55	26		A
股票k线解读	cc	111173	data/figure/cc/five_k_688213[思特威-W.png					从 KDJ 指标来看，12 月 9 日 13:05 的 K 值为 34.10，D 值为 31.43，J 值为 39.46，这表明股票处于什么状态？	超买状态	超卖状态	正常状态		B
股票k线解读	cc	111174	data/figure/cc/five_k_688208[道通科技].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 5 日	12 月 6 日	12 月 9 日		B
股票k线解读	cc	111175	data/figure/cc/five_k_688200[华峰测控].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 5 日	12 月 6 日	12 月 9 日		B
股票k线解读	cc	111176	data/figure/cc/five_k_688190[云路股份].png					根据 K 线图，该股票在 2024 年 12 月 9 日的最高价是多少？	82.5	82.48	82		B
股票k线解读	cc	111177	data/figure/cc/five_k_688189[南新制药].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 5 日	12 月 7 日	12 月 9 日		B
股票k线解读	cc	111178	data/figure/cc/five_k_688187[时代电气.png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 5 日	12 月 7 日	12 月 9 日		B
股票k线解读	cc	111179	data/figure/cc/five_k_688183[生益电子].png					根据 BOLL 指标，该股票在 2024 年 12 月 9 日的上轨值（UPPER）是多少？	37.63	37.5	37.47		A
股票k线解读	cc	111180	data/figure/cc/five_k_688170[德龙激光].png					根据 BOLL 指标，该股票在 2024 年 12 月 9 日的上轨值和下轨值分别是多少？	25.77 和 25.60	25.72 和 25.69	25.76 和 25.70		A
股票k线解读	cc	111181	data/figure/cc/five_k_688162[巨 科技].png					根据 K 线图，该股票在 2024 年 12 月 9 日的最高价是多少？	23.53	23.18	22.6		A
股票k线解读	cc	111182	data/figure/cc/five_k_688160[步科股份].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	59.5	60.56	58.96		A
股票k线解读	cc	111183	data/figure/cc/five_k_688150[莱特光电].png					根据 BOLL 指标，该股票在 2024 年 12 月 9 日的上轨值和下轨值分别是多少？	上轨 22.61，下轨 22.39	上轨 22.50，下轨 22.40	上轨 22.70，下轨 22.30		A
股票k线解读	cc	111184	data/figure/cc/five_k_688126[沪硅产业].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 5 日	12 月 7 日	12 月 8 日		B
股票k线解读	cc	111185	data/figure/cc/five_k_688123[聚辰股份].png					根据 BOLL 指标，该股票在 2024 年 12 月 9 日的上轨值和下轨值分别是多少？	上轨值 58.42，下轨值 56.92	上轨值 57.67，下轨值 56.31	上轨值 59.00，下轨值 57.30		A
股票k线解读	cc	111186	data/figure/cc/five_k_688121[卓然股份].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	13.25 元	13.18 元	13.01 元		A
股票k线解读	cc	111187	data/figure/cc/five_k_688120[华海清科].png					从 BOLL 指标来看，该股票在 2024 年 12 月 9 日的上轨值是多少？	184.66	185.55	183.78		B
股票k线解读	cc	111188	data/figure/cc/five_k_688118[普元信息].png					从 BOLL 指标来看，该股票的价格在 2024 年 12 月 9 日是否接近布林带的上轨或下轨？	接近上轨	接近下轨	在中轨附近		B
股票k线解读	cc	111189	data/figure/cc/five_k_688115[思林杰].png					从 BOLL 指标来看，该股票在 2024 年 12 月 5 日至 12 月 9 日的交易区间内，哪一天的价格最接近上轨线？	2024 年 12 月 5 日	2024 年 12 月 6 日	2024 年 12 月 7 日		B
股票k线解读	cc	111190	data/figure/cc/five_k_688113[联测科技].png					根据 BOLL 指标，该股票在 2024 年 12 月 9 日的上轨值和下轨值分别是多少？	上轨 30.85，下轨 30.04	上轨 31.66，下轨 30.44	上轨 30.50，下轨 30.00		A
股票k线解读	cc	111191	data/figure/cc/five_k_688109[品茗科技].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 5 日	12 月 7 日	12 月 9 日		B
股票k线解读	cc	111192	data/figure/cc/five_k_688108[赛诺医疗].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	11.21 元	11.25 元	11.30 元		A
股票k线解读	cc	111193	data/figure/cc/five_k_688107[安路科技].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价为多少？	29.8	30	29.7		A
股票k线解读	cc	111194	data/figure/cc/five_k_688106[金宏气体].png					根据 BOLL 指标，该股票在 2024 年 12 月 9 日的价格处于什么位置？	上轨附近	中轨附近	下轨附近		B
股票k线解读	cc	111195	data/figure/cc/five_k_688102[斯瑞新材].png					从 K 线图中可以看出，该股票在 2024 年 12 月 5 日至 12 月 9 日期间的最高价出现在哪一天？	12 月 5 日	12 月 6 日	12 月 9 日		B
股票k线解读	cc	111196	data/figure/cc/five_k_688100[威胜信息].png					根据 K 线图，该股票在 2024 年 12 月 9 日的收盘价是多少？	35.82	36.48	35.79		A
股票k线解读	cc	111197	data/figure/cc/five_k_688092[爰科科技].png					根据 BOLL 指标，该股票在 2024 年 12 月 9 日的上轨值和下轨值分别是多少？	上轨 23.27，下轨 22.81	上轨 23.30，下轨 22.78	上轨 23.25，下轨 22.85		A
