fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融市场情绪洞察	pg	110743	data/figure/pg/2022-10-24--光伏设备-高测股份-领军高硬材料切割，切片代工打开业绩弹性_page26_图表502021年全球硅片市场竞争格局.jpg					2021年全球硅片市场竞争格局中，哪个公司的市场份额最大？	信越	世创	鲜京矽特隆		B
金融市场情绪洞察	pg	110876	data/figure/pg/2023-08-09--半导体-裕太微-以太网PHY芯片稀缺标的，国产化渗透初期前景广阔_page28_图382020年中国大陆市场以太网物理层芯片市场竞争格局.jpg					以下哪个公司在中国大陆市场以太网物理层芯片市场份额占比最高？	瑞昱	博通	美满电子		A
金融市场情绪洞察	lc	120141	data/figure/lc/2023-11-24--开源证券-宏观深度报告：2024年宏观经济展望-破浪前行_page50_图96近期人民币汇率基本稳定.jpg					美元指数在哪一年开始显著上升？	2021年	2022年	2023年	2024年	B
金融市场情绪洞察	lc	120164	data/figure/lc/2024-08-12--万联证券-7月通胀数据点评：CPI温和抬升，需求有待修复_page4_图表9CPI燃料相关分项走势小幅回落.jpg					OPEC一揽子石油价格在哪个时间段内波动最大？	2016年Q1-Q2	2019年Q3-Q4	2020年Q1-Q2	2022年Q3-Q4	C
金融市场情绪洞察	lc	120175	data/figure/lc/2024-07-07--开源证券-宏观周报：新建房成交同比转正_page6_图11最近两周原油价格有所回升.jpg					在2024年7月，哪种原油价格更高？	布伦特原油	WTI原油	两者相同	无法确定	A
金融市场情绪洞察	lc	120188	data/figure/lc/2023-05-10--华泰期货-物流看世界_page33_上海出口集装箱结算运价指数点.jpg					哪条航线在2022年6月后下降趋势最为明显？	中国/东亚-北美西海岸	北美西海岸-中国/东亚	中国/东亚-北美东海岸	北美东海岸-中国/东亚	A
金融市场情绪洞察	hg	121716	data/figure/hg/2023-07-06--国金证券-大类资产周报第4期：“低库存”下的投资机遇？_page4_图表76月能化产品多数上涨原油玻璃纯碱领涨.jpg					哪种能化产品在6月以来的市场表现中跌幅最大？	苯乙烯	乙二醇	聚丙烯	LPG	A
金融市场情绪洞察	hg	121786	data/figure/hg/2024-06-11--民生证券-海外周报：持续看好教培，关注暑期招生进展_page13_图17相关行业指数表现603607.jpg					哪只指数在本周表现最差？	恒生科技指数	恒生指数	恒生传媒	纳指金龙中国	D
金融市场情绪洞察	hg	121840	data/figure/hg/2024-06-14--国联证券-美联储6月议息会议点评：美联储放偏鹰信号：年内或只有一次降息_page5_图表5美国股市收盘的反应.jpg					哪支指数的收盘反应最大，接近1.6%？	道琼斯	标普500	纳斯达克	无法确定	C
金融市场情绪洞察	hg	121924	data/figure/hg/2024-10-10--清华大学战略与安全研究中心-2024民意调查报告：中国人的国际安全观_page19_图17以下关于美国对华战略的论述您同意哪些多选题.jpg					在民意调查中，哪一项是大多数受访者认为美国对华的主要战略？	美国试图遏制中国的发展	美国试图对中国实施和平演变	美国不希望与中国发生战争或军事冲突	美国希望与中国展开良性竞争	A
金融市场情绪洞察	hg	121938	data/figure/hg/2022-11-28--艾瑞股份-中国当代新型恋爱关系白皮书_page26_对新型恋爱关系和传统恋爱关系的理解.jpg					哪种观点的支持率最低？	社会最终会趋向于新型恋爱	新型恋爱过于轻浮随意	不成熟的人才会选新型恋爱	新型恋爱更轻松自在	A
金融市场情绪洞察	hg	121950	data/figure/hg/2024-06-04--国金证券-大类资产月报第13期：6月展望，“预期”或将起变化？_page17_图表51本月美元指数下行其他货币兑美元升值.jpg					日元兑美元的涨幅与英镑兑美元的涨幅相比如何？	更高	更低	相同	无法比较	B
金融市场情绪洞察	lc	140010	data/figure/lc/2024-08-19--浙商期货-宏观周报：国内7月CPI数据回升，但PPI数据劈叉_page6_新增居民中长期贷款20240630.jpg					2023年的数据波动幅度最大。					是
金融市场情绪洞察	lc	140011	data/figure/lc/2024-07-07--民生证券-高频数据跟踪周报：本周地产销售季节性回落_page9_图26乘用车零售日均销量上升辆.jpg					2021年和2022年的波动趋势是否相似？					是
金融市场情绪洞察	lc	140013	data/figure/lc/2024-03-19--国信证券-货币政策与流动性观察：资金面维持韧性_page11_图29主要货币指数走势.jpg					欧元指数在2022年第四季度是否持续上升？					是
金融市场情绪洞察	lc	140021	data/figure/lc/2023-11-02--国联证券-高频数据跟踪（2023年10月第4周）：需求表现分化，基建施工景气略有改善_page7_沿海集运箱运价指数小幅回升.jpg					2021年和2022年的指数趋势基本一致。					是
金融市场情绪洞察	lc	140025	data/figure/lc/2024-07-08--国泰期货-海外宏观及大类资产周度报告_page17_no_caption.jpg					2023年10月，隔夜逆回购利率-SOFR隔夜利率达到最低点。					否
金融市场情绪洞察	lc	140035	data/figure/lc/2023-04-24--华鑫证券-高频指标周报：美国紧缩将止，欧洲加息未停，日本宽松尚存_page8_图表6布油价格下跌.jpg					2023年初，两种原油价格均出现下降趋势。					是
金融市场情绪洞察	lc	140039	data/figure/lc/2024-07-12--民生证券-2024年6月外贸数据点评：三条线索，出口还能强多久？_page1_图1财新PMI和中采PMI持续背离.jpg					中采PMI和财新PMI在2023年8月再次出现背离。					是
金融市场情绪洞察	lc	140061	data/figure/lc/2024-07-30--平安证券-宏观深度报告：人民币汇率急升：基础、触发与走向_page10_图表18人民币汇率行至关键点位时往往看到离岸人民币利率水平显著抬升.jpg					USDCNH即期汇率在2024年5月超过7.60。					否
金融市场情绪洞察	lc	140065	data/figure/lc/2023-06-13--瑞达期货-宏观市场周报_page19_图13标普500英国富时100指数.jpg					英国富时100指数在2023年3月出现明显下降。					是
金融市场情绪洞察	lc	140071	data/figure/lc/2023-04-07--国元证券-宏观研究报告：黄金价格存在变数_page2_图4在重大危机事件出现时VIX与金价涨幅显著.jpg					2020年初，VIX指数达到历史最高点。					是
金融市场情绪洞察	lc	140084	data/figure/lc/2023-04-28--东海证券-海外观察：2023年一季度美国经济数据：去库周期拖累经济增速_page4_图4美国劳动力供需百万人.jpg					2022年全年劳动力需求持续高于劳动力供给。					是
金融市场情绪洞察	lc	140086	data/figure/lc/2024-02-15--平安证券-宏观动态跟踪报告：上修2024年美国经济增长预测至2%_page6_图表16近期美债利率下行遇阻.jpg					2023年9月，2年美债利率达到最高点。					是
金融市场情绪洞察	lc	140103	data/figure/lc/2024-07-08--国泰期货-海外宏观及大类资产周度报告_page31_no_caption.jpg					CFTC CME 日元净持仓 - 对冲基金 (R1) 和资产管理 (L1) 的趋势在2019年之后开始分化。					是
金融市场情绪洞察	lc	140113	data/figure/lc/2024-02-27--国金证券-大类资产周报第19期：海外市场新高背后的“分化”？_page13_图表48土耳其里拉和韩元兑美元.jpg					2023年12月，美元兑土耳其里拉超过1500。					否
金融市场情绪洞察	lc	140115	data/figure/lc/2024-09-03--山西证券-海外经济周观察_page4_图624Q2实际个人消费支出环比折年率上升.jpg					预测值在2023年6月达到最低点。					否
金融市场情绪洞察	lc	140116	data/figure/lc/2024-03-20--华福证券-日特估的中场故事：日央行退出负利率点评_page6_图表11截至3月中旬日经225的PETTM升至22X附近.jpg					日经225指数在2023年持续上升。					是
金融市场情绪洞察	lc	140123	data/figure/lc/2023-08-21--天风证券-宏观利率周报：汇率向上、利率向下？_page4_图10美元受到非美基本面相对强弱的影响.jpg					美元指数在2023年8月是否达到最高点？					否
金融市场情绪洞察	lc	140129	data/figure/lc/2024-07-07--民生证券-高频数据跟踪周报：本周地产销售季节性回落_page10_图30波罗的海干散货指数上升点.jpg					2023年的波罗的海干散货指数在下半年持续下降。					否
金融市场情绪洞察	lc	140130	data/figure/lc/2024-07-28--华泰期货-宏观利率图表192：密切关注美联储含“鸽”量_page4_图2实际经济周期和预期经济周期对比.jpg					2024年全球景气周期和经济预期波动周期有交点。					是
金融市场情绪洞察	lc	140135	data/figure/lc/2023-05-23--国信证券-宏观经济宏观周报：国内消费景气上升，投资和房地产领域仍偏弱_page4_图2国信高频宏观扩散指数季节性分析以阳历为基准.jpg					2021年的指数在下半年显著上升。					否
金融市场情绪洞察	lc	140136	data/figure/lc/2024-05-08--国金证券-大类资产月报第12期：5月展望：“拐点”已现？_page10_图表26美德利差的相对缩窄或导致美元暂别强势.jpg					2023年10Y美德利差是否达到2.0%以上？					是
金融市场情绪洞察	lc	140137	data/figure/lc/2024-07-11--万联证券-6月通胀数据点评：CPI延续低位，需求有待修复_page4_图表10服务小幅回落租房分项持续下滑.jpg					BCI:企业招工前瞻指数在2020年持续下降。					否
金融市场情绪洞察	lc	140143	data/figure/lc/2024-10-08--民生证券-美国大选深度分析：哈里斯的“理想”与“现实”_page12_图172024年选举众议院归属的概率.jpg					共和党在8月1日后是否跌破40？					是
金融市场情绪洞察	lc	140157	data/figure/lc/2024-05-07--国泰期货-海外宏观及大类资产周度报告_page13_美债收益率曲线1月3月和6月变化.jpg					2024年5月3日的3M美债收益率高于6M美债收益率。					否
金融市场情绪洞察	lc	140161	data/figure/lc/2024-02-27--国金证券-大类资产周报第19期：海外市场新高背后的“分化”？_page4_图表4日经225和印度NIFTY在2月23日创历史新高.jpg					日经225指数在1990年代初是否经历了一次大幅下跌？					是
金融市场情绪洞察	lc	140177	data/figure/lc/2023-12-17--中国银河-2024年中国经济展望：《变局·重构》_page38_图71布伦特和WTI原油价格美元桶.jpg					布伦特原油价格在2023年9月达到最高点。					是
金融市场情绪洞察	lc	140178	data/figure/lc/2024-06-07--招商银行-PMI数据点评（2024年5月）：产需同步转弱_page2_no_caption.jpg					2022年原材料购进价格指数和出厂价格指数均出现大幅波动。					是
金融市场情绪洞察	lc	140181	data/figure/lc/2023-11-17--华安证券-人民币汇率何时吹响反攻号角？_page4_2016年12月人民币汇率企稳2017年5月开始反弹.jpg					在2016年12月至2017年5月期间，美元兑人民币汇率处于企稳期。					是
金融市场情绪洞察	lc	140187	data/figure/lc/2024-08-02--国联证券-美联储7月议息会议点评：就业降温风险增加，降息预期增强_page9_图表6劳动力供给和劳动力需求百万人.jpg					2020年劳动力需求急剧下降后迅速回升。					是
金融市场情绪洞察	lc	140197	data/figure/lc/2023-05-29--中国银河-热点与高频：谈一谈两组矛盾的数据_page7_图23农业部28种蔬菜7种水果监测价格元kg.jpg					2021年波罗的海干散货运费指数(BDI)是否达到峰值？					是
金融市场情绪洞察	lc	140198	data/figure/lc/2024-08-07--财信证券-宏观经济研究周报：国内制造业PMI低位震荡，美国失业率上升_page6_图2中证1000指数点.jpg					中证1000指数在2024年2月是否跌破5000点？					是
金融市场情绪洞察	lc	140199	data/figure/lc/2023-06-24--国金证券-见微知著系列之五十五：基建落地“新”变化？_page15_图表61集装箱船航速维持同期低位.jpg					2020年的集装箱船航速波动是否最小？					否
金融市场情绪洞察	lc	140208	data/figure/lc/2024-07-11--万联证券-6月通胀数据点评：CPI延续低位，需求有待修复_page5_图表11CRB指数同比回落PPI小幅回升.jpg					CRB现货指数在2024年6月超过2021年10月的水平。					否
金融市场情绪洞察	lc	140210	data/figure/lc/2024-02-22--平安证券-美联储1月会议纪要后的三个问题_page1_图表2美债利率持平或刷新年内新高.jpg					2年美债利率在2024年2月低于10年美债利率。					否
金融市场情绪洞察	lc	140214	data/figure/lc/2024-05-08--国金证券-大类资产月报第12期：5月展望：“拐点”已现？_page6_no_caption.jpg					2008年金融危机期间，金融条件指数显著下降。					是
金融市场情绪洞察	lc	140222	data/figure/lc/2023-10-25--华泰期货-财政增发1万亿国债点评：资产端扩张的信号开启_page4_图5央行资产负债表结构丨单位YOY.jpg					其他存款性公司债权在2022年波动最大。					是
金融市场情绪洞察	lc	140235	data/figure/lc/2023-11-24--开源证券-宏观深度报告：2024年宏观经济展望-破浪前行_page14_图21欧元区消费者信心指数较低.jpg					欧元区Sentix投资信心指数和消费者信心指数在2017年达到峰值。					是
金融市场情绪洞察	lc	140237	data/figure/lc/2024-01-05--国海证券-2024年十大关键词_page4_图表海外经济疲弱我国出口或承压.jpg					2023年第三季度，中国制造业PMI持续下降。					否
金融市场情绪洞察	lc	140267	data/figure/lc/2024-04-25--华泰期货-流动性专题跟踪_page9_欧洲股票基金的净流出流入与MSCI欧洲点亿美元.jpg					2021年至2022年，MSCI欧洲指数持续上升。					否
金融市场情绪洞察	lc	140269	data/figure/lc/2024-07-07--民生证券-高频数据跟踪周报：本周地产销售季节性回落_page8_图22沥青价格上升元吨.jpg					2020年的沥青价格在整个观察期内波动最大。					是
金融市场情绪洞察	hg	140326	data/figure/hg/2024-08-22--平安证券-宏观深度报告：哈里斯：竞选优势、政策雏形与交易线索_page7_图表5哈里斯接棒后民主党支持者的投票意愿上升.jpg					8月2日的投票意愿达到了85%以上吗？					是
金融市场情绪洞察	hg	140362	data/figure/hg/2024-02-05--国金证券-大类资产月报第9期：2月展望，行至水穷处？_page17_图表56本月美元兑人民币升值.jpg					日元兑人民币贬值幅度最大？					是
金融市场情绪洞察	hg	140368	data/figure/hg/2024-08-22--国金证券-国际政治深度报告：从政治极化看美国大选_page23_图表42共和党人对最高法院宗教机构和警察更有信心.jpg					共和党人在小型企业中比民主党人更有信心吗？					是
金融市场情绪洞察	hg	140407	data/figure/hg/2024-03-12--天风证券-海外与大类周报：创新叙事挑战衰退预期_page6_图13全球股票市场指数涨跌幅3438.jpg					台湾加权指数的涨幅是否超过所有其他指数？					是
金融市场情绪洞察	hg	140441	data/figure/hg/2024-04-29--大同证券-资产配置跟踪周报：权益资产具备继续上行条件，黄金投资逻辑生变但趋势不变_page2_图表2本周核心指数普涨双创板块涨幅明显.jpg					创业板指的涨幅是否最高？					是
金融市场情绪洞察	hg	140452	data/figure/hg/2024-07-23--华福证券-产业经济医疗周报：全球人口趋势洞察与老龄化挑战_page4_图表4医药板块申万二级行业本周涨跌幅情况.jpg					生物制品板块的涨幅是否最高？					是
金融市场情绪洞察	hg	140466	data/figure/hg/2024-06-04--国金证券-大类资产月报第13期：6月展望，“预期”或将起变化？_page17_图表51本月美元指数下行其他货币兑美元升值.jpg					日元兑美元的涨幅是否小于0.5%？					是
金融市场情绪洞察	hg	140496	data/figure/hg/2024-07-30--天风证券-海外与大类周报：美股小盘风格能否延续强势_page9_图28全球股票市场指数涨跌幅年初至今.jpg					中证500指数的跌幅是否超过10%？					是
金融市场情绪洞察	hg	140498	data/figure/hg/2024-08-07--麦高证券-宏观经济高频数据周报：海外经济不及预期_page7_图表6美股指数下跌.jpg					"2024年8月2日的纳斯达克综合指数低于17,000点？"					否
金融市场情绪洞察	hg	140510	data/figure/hg/2024-08-05--艾德证券期货-美股策略：大选、降息，谁将主导市场？_page15_7月份地产比特币罗素2000指数领涨.jpg					标普房屋建筑行业在2024年8月5日的涨幅是否超过其他所有指数？					是
金融市场情绪洞察	hg	140526	data/figure/hg/2024-07-05--国联证券-资产与政策视角，前瞻美国大选_page15_图大选后相较大选前的市场表现无论哪个党派的候选人当选医疗保健及电信服务的表现都较为突出.jpg					共和党在医疗保健行业的表现是否普遍低于民主党？					否
金融市场情绪洞察	hg	140529	data/figure/hg/2024-04-01--天风证券-宏观点评：日股，进退？_page7_no_caption.jpg					日本TPX500的涨幅是否超过沪深300？					是
金融市场情绪洞察	hg	140538	data/figure/hg/2024-03-04--民生证券-海外周报：关注海外财报季_page7_图14子板块公考重点个股涨跌幅22631.jpg					华图山鼎的涨幅是否接近或超过10%？					是
金融市场情绪洞察	hg	140541	data/figure/hg/2023-07-06--国金证券-大类资产周报第4期：“低库存”下的投资机遇？_page4_图表56月黑色系普涨铁矿石焦炭等领涨.jpg					铁矿石的市场表现最高，超过了15%。					是
金融市场情绪洞察	hg	140542	data/figure/hg/2024-09-16--中泰证券-海外经济与政策周报：拜登政府打出“中国牌”_page15_图表16RCP战场州聚合民调哈里斯VS特朗普截至9月13日.jpg					在亚利桑那州，哈里斯的支持率低于48%吗？					是
金融市场情绪洞察	hg	140544	data/figure/hg/2024-08-13--大同证券-市场震荡之后的思考与应对：红利博胜率，压降债券资产_page4_图表2本周核心指数全面收跌.jpg					科创板50的跌幅是否最大？					是
金融市场情绪洞察	hg	140545	data/figure/hg/2024-07-30--天风证券-海外与大类周报：美股小盘风格能否延续强势_page6_图16美股主要行业指数涨跌幅年初至今.jpg					信息技术行业在2024年年初至今的涨幅超过所有其他行业？					是
金融市场情绪洞察	hg	140583	data/figure/hg/2024-07-25--甬兴证券-流动性7月第3期：融资买入额回落，短端利率下行_page3_图5上周美联储下次议息会议降息可能性小幅下降.jpg					在2024年7月，美联储议息会议利率持平的可能性始终高于下降的可能性。					是
金融市场情绪洞察	hg	140598	data/figure/hg/2023-06-16--开源证券-宏观经济点评：兼评5月经济数据-战略相持已破，增量政策可期_page4_图8互联网地产金融供不应求制造业批零生活服务供过于求.jpg					IT、通信、电子、互联网行业的就业岗位供不应求。					是
金融市场情绪洞察	hg	140601	data/figure/hg/2024-05-26--东海证券-宏观周观点：房地产政策逐步落地，部分楼市活跃度回升_page7_图7申万一级行业周涨跌幅20245202024524.jpg					所有行业的涨跌幅都在-5%到3%之间吗？					否
金融市场情绪洞察	hg	140631	data/figure/hg/2024-06-28--民生证券-宏观事件点评：美国大选首辩：中局还是终局？_page2_图22020大选的总统辩论谁表现更好.jpg					在2020年10月22日的第二场辩论中，拜登的支持率是否显著高于特朗普？					是
金融市场情绪洞察	hg	140633	data/figure/hg/2023-06-20--中信期货-宏观策略周报：国内稳经济力度有望继续加大，美联储加息接近尾声_page0_中信期货商品指数日涨跌周涨跌.jpg					能源化工的涨跌幅最高					否
金融市场情绪洞察	hg	140652	data/figure/hg/2023-10-22--民生证券-全球大类资产跟踪周报：避险情绪蔓延_page4_图5全球大类资产表现汇总.jpg					通信行业是所有行业中表现最差的。					是
金融市场情绪洞察	hg	140654	data/figure/hg/2024-02-27--国信证券-宏观经济专题研究：国信宏观扩散指数对于短频股债交易的指引_page5_图7国信高频宏观扩散指数拟合资产价格的方向胜率一览截至2024年2月9日.jpg					十年国债收益率的变动方向一致的概率高于50%？					是
金融市场情绪洞察	frg	140682	data/figure/frg/2022-12-07--酿酒行业-百润股份-预调鸡尾酒行业龙头，强爽与清爽蓄力成长_page19_图RIO自成立以来持续进行产品研发迭代.jpg					2016年推出的强爽系列主要针对追求醉感的男性群体，强调一罐就醉。					是
金融市场情绪洞察	frg	140999	data/figure/frg/2023-03-26--酿酒行业-洋河股份-公司深度研究：逆势显韧性，决胜次高端，公司稳步向前_page5_图2洋河股份精细化销售公司组织架构强化分品牌运作截至2022年Q3.jpg					深度调整前，公司市场战略亟待调整，新任管理团队持股比例低，基层员工待遇多年不提。					是
金融市场情绪洞察	pg	141016	data/figure/pg/2023-06-01--塑料制品-天洋新材-热熔胶龙头大幅扩产光伏胶膜，打造二次成长曲线_page6_评级分布RatingDistribution.jpg					如果'Underperform'类别减少0.3个百分点的市场份额，将不足以改变业务'Outperform'的排名。					是
金融市场情绪洞察	pg	141023	data/figure/pg/2023-06-18--装修建材-箭牌家居-公司深度研究：深耕陶瓷卫浴赛道，布局打造智慧家居品牌_page11_图12坐便器精装修市场TOP品牌格局有所变化.jpg					如果科勒在2023年继续保持其市场份额的增长趋势，它是否有可能在未来几年内占据超过50%的市场份额？					否
金融市场情绪洞察	pg	141081	data/figure/pg/2023-04-27--农药兽药-普莱柯-2022年年报及2023年一季报点评：下游需求回升，新品增量业绩可期_page2_图42022年公司产品结构.jpg					如果化药的市场份额减少5个百分点，猪用疫苗的市场份额将超过化药。					是
金融市场情绪洞察	pg	141089	data/figure/pg/2023-07-05--专用设备-合康新能-合康新能：高压变频龙头，美的赋能踏风疾行_page14_图表221920国内前五大中高压变频器厂商.jpg					如果合康新能的市场份额减少10个百分点，其市场排名将下降到第二位。					否
金融市场情绪洞察	pg	141106	data/figure/pg/2023-10-07--化肥行业-华昌化工-老牌煤化工企业，新产能蓄势未来可期_page19_图36中国辛醇行业市场竞争格局按产能万吨截至2023年8月.jpg					如果鲁西化工的市场份额减少一半，其仍然会是市场第一大企业。					否
金融市场情绪洞察	pg	141111	data/figure/pg/2023-12-06--医疗器械-春立医疗-关节领域国产领头羊，集采影响逐渐出清_page24_图492019年国内骨科器械头部企业市场份额.jpg					如果强生的市场份额增加到20%，其他企业的市场份额将如何变化？					否
金融市场情绪洞察	pg	141118	data/figure/pg/2024-01-03--电子化学品-上海新阳-公司首次覆盖报告：晶圆及先进封装材料国内领先，高端光刻胶进展顺利_page18_图422022年全球光刻胶行业市场被海外寡头垄断.jpg					2022年全球光刻胶行业市场中，东京应化的市场份额最高。					是
金融市场情绪洞察	pg	141123	data/figure/pg/2023-12-26--电子化学品-广钢气体-国内电子大宗气体龙头，发力布局电子特气业务_page16_图82022年全球氦气产能分布.jpg					如果美国的氢气产能减少5个百分点，是否会影响其在全球氢气市场中的领先地位？					否
金融市场情绪洞察	pg	141124	data/figure/pg/2023-01-09--中药-康缘药业-独家产品借政策红利有望快速增长_page9_图表122021年国内中药饮片市场竞争格局.jpg					如果ST康美的市场份额增加到1%，它将超过中国中药成为市场第二名。					否
金融市场情绪洞察	pg	141135	data/figure/pg/2023-03-06--化学制品-光威复材-国产军用碳纤维领军企业，全链条布局产能释放在即_page29_图表432021全球碳纤维运行产能区域分布千吨.jpg					如果中国大陆的碳纤维产能减少10个百分点，将不足以改变美国的排名。					是
金融市场情绪洞察	pg	141143	data/figure/pg/2023-06-05--电机-鸣志电器-“灵巧手”一鸣惊人，“拓品类”志在千里_page11_图19公司HB步进电机下游分布2016A按销量.jpg					如果市场总份额增加，某企业市场份额不变，其他企业的市场份额必然减少。					否
金融市场情绪洞察	pg	141146	data/figure/pg/2024-03-20--半导体-扬杰科技-功率龙头有望进入边际改善周期_page13_图表272022年IGBT模块竞争格局.jpg					如果英飞凌的市场份额减少5个百分点，其他类别的市场份额将超过英飞凌。					是
金融市场情绪洞察	pg	141167	data/figure/pg/2023-10-17--互联网服务-值得买-基数下利润端显著恢复，聚焦AI辅助创作并关注AIGC能力产品化_page5_no_caption.jpg					如果最新季度的业绩表现继续优于大市，那么下个季度的中性表现比例是否会增加？					否
