fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
投资分析	sdt	210343	data/figure/sdt/2022-12-18--非金属材料-索通发展-强α品种，预焙阳极行业龙头升级循环经济领军者_page11_表1公司在手的预焙阳极现有及规划产能情况万吨.jpg				5	通过以上分析，我们可以得出哪些关于公司产能管理的结论？	公司产能管理良好，稳步增长	公司产能管理存在问题，波动较大	无法确定		A
投资分析	sdt	210344	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page25_表9国内TDI装置动态2022年11月.jpg				1	根据表格数据，万华化学的生产方式是什么？	气相光气法	液相光气法	其他		B
投资分析	sdt	210344	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page25_表9国内TDI装置动态2022年11月.jpg				2	根据表格数据，上海巴斯夫的开工情况如何？	高负荷运行	满负荷平稳运行	停车中		A
投资分析	sdt	210344	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page25_表9国内TDI装置动态2022年11月.jpg				3	根据表格数据，沧州大化的后期检修安排是什么？	损失4000余吨	或于四季度重启	其他		B
投资分析	sdt	210344	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page25_表9国内TDI装置动态2022年11月.jpg				4	根据表格数据，新疆和山巨力的开工情况是怎样的？	中旬曾降负荷运行	满负荷平稳运行	其他		A
投资分析	sdt	210345	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page20_表8全球MDI装置动态2022年11月.jpg				1	根据表格数据，产能最高的厂家是哪个？	宁波万华	烟台万华（八角工业园）	上海巴斯夫		A
投资分析	sdt	210345	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page20_表8全球MDI装置动态2022年11月.jpg				2	如果考虑装置动态，哪些厂家的装置处于低负荷运行状态？	上海亨斯迈	上海巴斯夫	重庆巴斯夫		B
投资分析	sdt	210345	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page20_表8全球MDI装置动态2022年11月.jpg				3	在装置动态为“装置恢复正常运行”的厂家中，哪一家的产能最高？	德国陶氏	美国巴斯夫	比利时巴斯夫		C
投资分析	sdt	210345	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page20_表8全球MDI装置动态2022年11月.jpg				4	假设所有厂家都保持当前的产能和装置动态，未来一年内这些厂家的总产能是否会超过972万吨？	会	不会	不确定		B
投资分析	sdt	210345	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page20_表8全球MDI装置动态2022年11月.jpg				5	如果某厂家的产能增加到150万吨/年，但装置动态仍为“装置正常运行”，这会对该厂家的市场竞争力有何影响？	增强	减弱	不变		A
投资分析	sdt	210345	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page20_表8全球MDI装置动态2022年11月.jpg				6	从图表数据可以看出，哪些国家的厂家产能占比较高？	中国	欧洲	亚洲		A
投资分析	sdt	210346	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page19_表7山东和浙江地区纯MDI出口量万吨.jpg				1	在2022年7月，山东和浙江的出口量之和是多少？	0.95	0.74	1.00		C
投资分析	sdt	210346	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page19_表7山东和浙江地区纯MDI出口量万吨.jpg				2	在2022年7月，山东的出口量占总出口量的比例是多少？	25%	74%	100%		A
投资分析	sdt	210346	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page19_表7山东和浙江地区纯MDI出口量万吨.jpg				3	为什么你认为2022年8月可能是下一个销售高峰？	因为2022年7月之后的数据没有显示明显的增长	因为2022年7月之后的数据显示出明显的增长趋势	因为2022年7月之后的数据没有显示出明显的增长		B
投资分析	sdt	210346	data/figure/sdt/2022-12-18--化学制品-万华化学-公司动态研究：万华化学2022年11月月报：发布骨干员工跟投管理办法，拟建1.5万吨薄荷脑装置_page19_表7山东和浙江地区纯MDI出口量万吨.jpg				4	结合金融理论，这种出口量的变化可能对公司的财务状况产生什么影响？	对公司财务状况没有影响	可能表明公司产品需求增加，财务状况改善	可能表明公司产品需求减少,财务状况恶化		B
投资分析	sdt	210351	data/figure/sdt/2022-12-16--电力行业-宝新能源-火电资产优质性突出，“β+α”共振向上_page15_表4公司核心业务经营数据预测.jpg				5	2024年火电业务的发电量预计占总发电量的比例是多少？	26.7%	22.8%	22.9%		A
投资分析	sdt	210351	data/figure/sdt/2022-12-16--电力行业-宝新能源-火电资产优质性突出，“β+α”共振向上_page15_表4公司核心业务经营数据预测.jpg				6	如果2024年火电业务的发电量达到预期目标，那么其在总发电量中的占比将如何变化？	上升	下降	不变		A
投资分析	sdt	210352	data/figure/sdt/2022-12-13--半导体-长川科技-长川科技：国产测试机龙头，内生+外延铸就高成长_page9_图表1220222023年为国产模拟混合功率产线建设高峰期.jpg				1	根据表格数据，哪一家公司的产能最大？	士兰微厦门	华虹制造（无锡）	中芯集成二期		B
投资分析	sdt	210352	data/figure/sdt/2022-12-13--半导体-长川科技-长川科技：国产测试机龙头，内生+外延铸就高成长_page9_图表1220222023年为国产模拟混合功率产线建设高峰期.jpg				2	为什么华虹制造（无锡）的产能比士兰微厦门大得多？	华虹制造（无锡）的投资金额更大	华虹制造（无锡）的晶圆尺寸更大	华虹制造（无锡）的生产内容更多元化		C
投资分析	sdt	210352	data/figure/sdt/2022-12-13--半导体-长川科技-长川科技：国产测试机龙头，内生+外延铸就高成长_page9_图表1220222023年为国产模拟混合功率产线建设高峰期.jpg				3	从表格数据来看，哪些公司可能面临更大的市场竞争压力？	士兰微厦门	华虹制造（无锡）	中芯集成二期		B
投资分析	sdt	210352	data/figure/sdt/2022-12-13--半导体-长川科技-长川科技：国产测试机龙头，内生+外延铸就高成长_page9_图表1220222023年为国产模拟混合功率产线建设高峰期.jpg				4	为什么华虹制造（无锡）可能面临更大的市场竞争压力？	华虹制造（无锡）的产能较大	华虹制造（无锡）的投资金额较小	华虹制造（无锡）的生产内容较为单一		A
投资分析	sdt	210369	data/figure/sdt/2022-11-28--生物制品-欧康医药-北交所新股申购报告：欧康医药：天然黄酮提取“小巨人”，推进中草药融入主流市场_page17_表6保健品收入占主导.jpg				4	在2022年1-6月，哪个领域的收入占比与2021年相比有所下降？	保健品	食品	药品		B
投资分析	sdt	210369	data/figure/sdt/2022-11-28--生物制品-欧康医药-北交所新股申购报告：欧康医药：天然黄酮提取“小巨人”，推进中草药融入主流市场_page17_表6保健品收入占主导.jpg				5	在2022年1-6月，哪个领域的收入占比与2021年相比有所上升？	保健品	食品	药品		A
投资分析	sdt	210370	data/figure/sdt/2022-11-27--有色金属-豪美新材-深度报告：全产业链布局逐步落地，产能扩张助力增长_page21_图表35中国房地产500强首选系统门窗供应商中贝克洛排名保持在前5.jpg				1	在2019年，哪个品牌的首选率最高？	旭格	YKKAP	贝克洛		A
投资分析	sdt	210370	data/figure/sdt/2022-11-27--有色金属-豪美新材-深度报告：全产业链布局逐步落地，产能扩张助力增长_page21_图表35中国房地产500强首选系统门窗供应商中贝克洛排名保持在前5.jpg				2	在2020年，哪个品牌的首选率最高？	旭格	YKKAP	贝克洛		A
投资分析	sdt	210370	data/figure/sdt/2022-11-27--有色金属-豪美新材-深度报告：全产业链布局逐步落地，产能扩张助力增长_page21_图表35中国房地产500强首选系统门窗供应商中贝克洛排名保持在前5.jpg				3	从2019年到2020年，哪个品牌的首选率保持不变？	旭格	YKKAP	贝克洛		A
投资分析	sdt	210372	data/figure/sdt/2022-11-25--旅游酒店-天目湖-首次覆盖：一站式休闲旅游引领者，内生外延驱动成长_page19_表13天目湖收入分项预测百万元20192024E.jpg				3	根据图表数据，2020年酒店业的毛利率比2019年下降了约多少个百分点？	10.5%	11.3%	12.1%		A
投资分析	sdt	210372	data/figure/sdt/2022-11-25--旅游酒店-天目湖-首次覆盖：一站式休闲旅游引领者，内生外延驱动成长_page19_表13天目湖收入分项预测百万元20192024E.jpg				4	从2019年到2020年，酒店业的毛利率变化趋势是什么?	持续上升	先升后降	先降后升		C
投资分析	sdt	210373	data/figure/sdt/2022-11-24--酿酒行业-贵州茅台-公司深度报告（下篇）：白酒巨擘，架海擎天_page12_表2公司白酒业务及各产品各渠道情况.jpg				1	根据表格数据，2021年白酒业务的收入规模同比增速为12%，请问这主要归因于哪些因素？	销量增长	吨价提升	销量和吨价共同增长		C
投资分析	sdt	210373	data/figure/sdt/2022-11-24--酿酒行业-贵州茅台-公司深度报告（下篇）：白酒巨擘，架海擎天_page12_表2公司白酒业务及各产品各渠道情况.jpg				2	在2021年，茅台酒的收入规模占比为88%，请解释这一比例较高的原因。	茅台酒的市场份额较大	茅台酒的价格较高	茅台酒的销售量最大		A
投资分析	sdt	210373	data/figure/sdt/2022-11-24--酿酒行业-贵州茅台-公司深度报告（下篇）：白酒巨擘，架海擎天_page12_表2公司白酒业务及各产品各渠道情况.jpg				3	从2016-2021年的复合年均增长率（CAGR）来看，白酒业务的CAGR为12%，而茅台酒的CAGR为1%。请问茅台酒的CAGR与白酒业务相比，哪个更高？	白酒业务	茅台酒	无法确定		B
投资分析	sdt	210373	data/figure/sdt/2022-11-24--酿酒行业-贵州茅台-公司深度报告（下篇）：白酒巨擘，架海擎天_page12_表2公司白酒业务及各产品各渠道情况.jpg				4	根据表格数据，系列酒的收入规模同比增长了26%，请问这可能是因为什么？	销量增加	吨价提升	销量和吨价共同增长		C
投资分析	sdt	210385	data/figure/sdt/2022-11-13--食品饮料-嘉必优-深度报告：自主可控，枕戈待旦_page19_表11飞鹤及伊利在奶粉新国标前后ARA及DHA添加量变化.jpg				5	在新国标实施后，飞鹤的臻爱倍护产品中DHA添加量的变化率是多少？	-37.39%	1	1		A
投资分析	sdt	210385	data/figure/sdt/2022-11-13--食品饮料-嘉必优-深度报告：自主可控，枕戈待旦_page19_表11飞鹤及伊利在奶粉新国标前后ARA及DHA添加量变化.jpg				6	在新国标实施后，飞鹤的臻爱倍护产品中DHA添加量的变化率与金领冠菁护相比，哪个更高？	臻爱倍护	金领冠菁护	无法比较		A
投资分析	sdt	210386	data/figure/sdt/2022-11-13--有色金属-同享科技-光伏焊带领先企业，多因素共振高成长_page16_图表24下游光伏组件厂商扩产计划.jpg				1	根据表格数据，哪一家公司的产能规划增长幅度最大？	隆基绿能	晶科能源	天合光能		A
投资分析	sdt	210386	data/figure/sdt/2022-11-13--有色金属-同享科技-光伏焊带领先企业，多因素共振高成长_page16_图表24下游光伏组件厂商扩产计划.jpg				2	基于第一轮的答案，如果考虑未来5年的产能规划，哪一家公司最有可能成为行业龙头？	隆基绿能	晶科能源	天合光能		A
投资分析	sdt	210386	data/figure/sdt/2022-11-13--有色金属-同享科技-光伏焊带领先企业，多因素共振高成长_page16_图表24下游光伏组件厂商扩产计划.jpg				3	假设当前市场需求稳定，你认为哪家公司在未来几年内可能面临产能过剩的风险？	隆基绿能	晶科能源	天合光能		C
投资分析	sdt	210389	data/figure/sdt/2022-11-13--文化传媒-博纳影业-深度报告：深耕主旋律商业化，布局全产业链稳中求胜_page64_图表2021年全国票房排名前10位的省市情况.jpg				4	广东省的银幕数量是多少？	9103块	6971块	5734块		A
投资分析	sdt	210389	data/figure/sdt/2022-11-13--文化传媒-博纳影业-深度报告：深耕主旋律商业化，布局全产业链稳中求胜_page64_图表2021年全国票房排名前10位的省市情况.jpg				5	广东省的票房占比是多少？	12.73%	9.15%	7.56%		A
投资分析	sdt	210390	data/figure/sdt/2022-11-13--文化传媒-博纳影业-深度报告：深耕主旋律商业化，布局全产业链稳中求胜_page60_图表2021年票房前10影院.jpg				1	哪一家影院的票房最高？	北京首都电影院(西单店 LED+LUXE)	深圳百老汇电影中心(IMAX 万象天地店)	北京寰映影城(合生汇店)		A
投资分析	sdt	210390	data/figure/sdt/2022-11-13--文化传媒-博纳影业-深度报告：深耕主旋律商业化，布局全产业链稳中求胜_page60_图表2021年票房前10影院.jpg				2	票房最高的影院和第二高的影院的人均人次相比，哪个更高？	票房最高的影院	第二高的影院	无法确定		A
投资分析	sdt	210390	data/figure/sdt/2022-11-13--文化传媒-博纳影业-深度报告：深耕主旋律商业化，布局全产业链稳中求胜_page60_图表2021年票房前10影院.jpg				3	票房最高的影院与第二高的影院相比，市占率有何不同？	0.07%	0.06%	无法确定		A
投资分析	sdt	210410	data/figure/sdt/2022-11-02--煤炭行业-中煤能源-中煤能源：低估的央企煤炭巨头_page25_表15中煤能源分板块盈利预测亿元.jpg				3	2020年煤炭业务毛利率为多少？	-37.27%	93.39%	43.37%		A
投资分析	sdt	210410	data/figure/sdt/2022-11-02--煤炭行业-中煤能源-中煤能源：低估的央企煤炭巨头_page25_表15中煤能源分板块盈利预测亿元.jpg				4	2021年煤炭业务毛利率相较于2020年如何变化？	下降	上升	不变		A
投资分析	sdt	210410	data/figure/sdt/2022-11-02--煤炭行业-中煤能源-中煤能源：低估的央企煤炭巨头_page25_表15中煤能源分板块盈利预测亿元.jpg				5	2021年煤炭业务毛利率的变化趋势是什么？	持续下降	先升后降	先降后升		C
投资分析	sdt	210410	data/figure/sdt/2022-11-02--煤炭行业-中煤能源-中煤能源：低估的央企煤炭巨头_page25_表15中煤能源分板块盈利预测亿元.jpg				6	根据图表数据，煤炭业务毛利率在2022年至2024年的预测值是多少？	26.45%	12.18%	49.63%		B
投资分析	sdt	210411	data/figure/sdt/2022-11-02--煤炭行业-中煤能源-中煤能源：低估的央企煤炭巨头_page24_表14煤化工板块核心盈利假设.jpg				1	在2022年，聚乙烯的价格预计是多少元/吨？	7678.7	7909.0	8146.3		A
投资分析	sdt	210411	data/figure/sdt/2022-11-02--煤炭行业-中煤能源-中煤能源：低估的央企煤炭巨头_page24_表14煤化工板块核心盈利假设.jpg				2	假设2022年的价格增长率保持不变，那么2023年的聚乙烯价格预计是多少元/吨？	7909.0	8146.3	8250.0		A
投资分析	sdt	210411	data/figure/sdt/2022-11-02--煤炭行业-中煤能源-中煤能源：低估的央企煤炭巨头_page24_表14煤化工板块核心盈利假设.jpg				3	如果2023年的价格增长率保持不变，那么2024年的聚乙烯价格预计是多少元/吨？	8146.3	8250.0	8355.0		A
投资分析	sdt	210416	data/figure/sdt/2022-10-21--贵金属-紫金矿业-动态报告：底部收购Rosebel金矿，优质资源再下一城_page6_表32021年以来部分海内外黄金矿山收购对价.jpg				3	在2022年7月，紫金矿业收购新疆乌恰县萨瓦亚尔顿金矿的权益比例是多少？	95%	30%	6.14%		C
投资分析	sdt	210416	data/figure/sdt/2022-10-21--贵金属-紫金矿业-动态报告：底部收购Rosebel金矿，优质资源再下一城_page6_表32021年以来部分海内外黄金矿山收购对价.jpg				4	在2022年7月，紫金矿业收购的新疆乌恰县萨瓦亚尔顿金矿的单吨黄金资源量对价是多少？	0.1241亿元	0.2359亿元	0.0551亿元		C
投资分析	sdt	210416	data/figure/sdt/2022-10-21--贵金属-紫金矿业-动态报告：底部收购Rosebel金矿，优质资源再下一城_page6_表32021年以来部分海内外黄金矿山收购对价.jpg				5	在2021年9月，银泰黄金收购华盛顿金矿的单吨黄金储量对价是多少？	0.0915亿元	0.2446亿元	0.7930亿元		B
投资分析	sdt	210417	data/figure/sdt/2022-10-19--中药-康缘药业-公司首次覆盖报告：创新引领发展，注射焕发生机，基药驱动新增长_page13_表7金振口服液在公立医疗机构端儿科中成药已占据稳固地位.jpg				1	哪款产品的销售额排名在2021年保持不变？	小儿鼓翘清热颗粒	四磨汤口服液	小儿肺热咳喘颗粒		A
投资分析	lc	210423	data/figure/lc/2024-10-09--麦高证券-海外需求观察：2024年第41周_page6_图表10欧元区HICP同比增速.jpg				5	如果欧元区继续实施宽松货币政策，对HICCP和核心HICCP的影响可能是什么？以下为选项	HICCP和核心HICCP都将上升	HICCP上升，核心HICP下降	HICP下降，核心HICP上升		A
投资分析	lc	210423	data/figure/lc/2024-10-09--麦高证券-海外需求观察：2024年第41周_page6_图表10欧元区HICP同比增速.jpg				6	长期来看，欧元区HICP和核心HICP的变化趋势如何？以下为选项	两者将持续上升	两者将保持稳定	两者将逐渐趋同		C
投资分析	lc	210424	data/figure/lc/2024-10-09--太平洋-9月PMI数据点评：产需同步反弹，景气超预期回暖_page7_非制造业PMI.jpg				1	请你描述一下这个图片，以下为选项	这张图表展示了2022年10月至2024年9月非制造业PMI、建筑业和服务业的商务活动指数变化情况。	这张图表展示了2022年10月至2024年9月非制造业PMI、建筑业和服务业的就业人数变化情况。	这张图表展示了2022年10月至2024年9月非制造业PMI、建筑业和服务业的产值变化情况.		A
投资分析	lc	210424	data/figure/lc/2024-10-09--太平洋-9月PMI数据点评：产需同步反弹，景气超预期回暖_page7_非制造业PMI.jpg				2	从图中可以看出，哪个行业的商务活动指数在2023年3月达到最高点？	非制造业	建筑业	服务业		A
投资分析	lc	210424	data/figure/lc/2024-10-09--太平洋-9月PMI数据点评：产需同步反弹，景气超预期回暖_page7_非制造业PMI.jpg				3	根据图中的数据，2023年3月非制造业PMI达到最高点的原因可能是什么？	市场需求增加	政策扶持力度加大	原材料价格下降		A
投资分析	lc	210425	data/figure/lc/2024-10-09--太平洋-9月PMI数据点评：产需同步反弹，景气超预期回暖_page6_采购指数.jpg				2	根据图中数据，哪个月份的PMI采购量最高？	2023/10	2024/03	2024/04		B
投资分析	lc	210425	data/figure/lc/2024-10-09--太平洋-9月PMI数据点评：产需同步反弹，景气超预期回暖_page6_采购指数.jpg				3	根据图中的数据，你认为未来几个月PMI采购量可能会如何变化？	继续上升	保持稳定	继续下降		C
