fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融风险与政策分析​	hg	130181	data/figure/hg/2023-10-25--中银证券-特别国债点评兼评9月财政数据：增量工具终落地，“稳增长”决心明确_page5_图表13政府性基金预算支出当月规模.jpg					地方政府性基金支出在哪些时间段内低于全国政府性基金支出？	Feb-22	May-22	Aug-22	Nov-22	A;B;C
金融风险与政策分析​	hg	130182	data/figure/hg/2023-03-30--国海证券-什么是房地产新的发展模式？_page10_图420032022年各类资产年均收益率.jpg					以下哪些资产的年均收益率在5%到8%之间？	美国M2	英国M2	纳斯达克	黄金	A;B;C
金融风险与政策分析​	hg	130188	data/figure/hg/2023-06-07--中泰证券-宏观经济周刊：国内地产销售趋缓，海外加息预期再升温_page15_图表33本周海外10年期国债收益率变化.jpg					直方图中，哪些国家的10年期国债收益率变化在10BP以上？	美国	英国	法国	意大利	B;D
金融风险与政策分析​	hg	130202	data/figure/hg/2024-02-08--粤开证券-【粤开宏观】1949-2023年中国各省份财政收入排名变迁_page6_图表41978年各省市自治区一般公共预算收入情况.jpg					直方图显示了哪些省份的财政收入低于平均水平？	甘肃	陕西	山西	吉林	A;B;C
金融风险与政策分析​	hg	130206	data/figure/hg/2024-07-28--中国银河-金融高频数据周报：证券投资转为逆差_page2_图6债券通主要券种境外持有当月变动亿元.jpg					在2023年 1月至2024年6月期间，哪几个月政策性银行债的持有量相对稳定？	Mar-23	Jul-23	Oct-23	Dec-23	A;B
金融风险与政策分析​	hg	130211	data/figure/hg/2023-04-10--国投安信期货-专题报告：一季度大类资产运行情况回顾及展望_page2_no_caption.jpg					以下哪些货币在第一季度表现最差？	阿根廷比索	俄罗斯卢布	韩元	土耳其里拉	A;B
金融风险与政策分析​	hg	130216	data/figure/hg/2023-05-08--国金证券-大类资产月报第1期：5月卖出法则，还适用吗？_page17_图表52本月主要新兴国家10Y国债收益涨跌不一.jpg					根据直方图，以下哪些国家的10Y国债收益为负值？	泰国	越南	印度	巴西	B;C;D
金融风险与政策分析​	hg	130232	data/figure/hg/2023-12-18--中国银河-金融高频数据周报：降准预期减弱，汇率进入双向波动_page1_图2同业存单发行利率和到期收益率周度平均值环比变化BP.jpg					根据直方图，以下哪些时间段的同业存单发行利率和到期收益率周度平均值变化BP为负？	本周;1年	上周;1年	本周;3个月	上周;3个月	A;B
金融风险与政策分析​	hg	130264	data/figure/hg/2022-10-27--西南证券-三季度经济数据点评：生产端向好明显，消费仍待改善_page4_图62022年专项债发行规模较大支撑基建投资回暖.jpg					从直方图中可以看出，地方政府债券发行额在2022年的哪些月份显著增加？	Feb-22	Apr-22	Jun-22	Aug-22	C;D
金融风险与政策分析​	hg	130265	data/figure/hg/2023-01-05--国贸期货-2023年宏观和大宗商品行情展望：内强外弱之势渐成_page19_图表43专项债前置发力.jpg					从直方图中可以看出，地方政府债券发行额在哪几个月份出现了明显的增长趋势？	1月至3月	4月至6月	7月至9月	10月至12月	B;C
金融风险与政策分析​	hg	130267	data/figure/hg/2024-09-30--国泰期货-海外研究：海外宏观及大类资产周度报告_page25_美股风格板块周度表现.jpg					哪些指数的收益率低于0.5%？	美国小盘价值	美国小盘成长	美国大盘价值	美国大盘成长	A;C;D
金融风险与政策分析​	hg	130269	data/figure/hg/2022-12-12--中银证券-大类资产配置周报：期待经济运行整体好转_page9_图表13本周人民币兑主要货币汇率波动.jpg					在本周人民币兑主要货币汇率波动中，哪些货币的波动幅度超过2%？	日元	英镑	加元	韩元	A;B;C;D
金融风险与政策分析​	hg	130275	data/figure/hg/2023-11-13--中国银河-金融高频数据周报：影响10月官方外汇储备的三重因素_page2_图8同业存单发行利率和到期收益率周度平均值环比变化BP.jpg					在本周，哪些类型的同业存单的到期收益率高于上周？	国有银行1年	股份制银行1年	城商行1年	农商行1年	A;B
金融风险与政策分析​	hg	130276	data/figure/hg/2024-02-08--粤开证券-【粤开宏观】1949-2023年中国各省份财政收入排名变迁_page3_图表11952年各省市自治区一般公共预算收入情况.jpg					哪几个省份的财政收入排名在前五位？	山东	广东	江苏	黑龙江	A;B;C
金融风险与政策分析​	hg	130292	data/figure/hg/2023-05-15--华鑫证券-美国风险面面观：居民、企业、金融市场和主权信用_page50_图表77来自银行的杠杆资金快速回落2022年Q4回落至2009年时期水平单位十亿美元.jpg					直方图中，哪几年的杠杆资金低于40十亿美元？	2009年	2010年	2022年	2015年	A;C
金融风险与政策分析​	frg	130672	data/figure/frg/2023-02-06--商业百货-王府井-零售巨头，免税启航_page5_图表3公司股权架构截至最新.jpg					图中实际控制人北京市国资委和北京市财政局的股权占比分别是多少？	90%	10%	80%	20%	A;B
金融风险与政策分析​	fs	131075	data/figure/fs/2024-08-22--银行-常熟银行-详解常熟银行2024年半年报：净利润同比+19.6%，业绩高增韧性强_page8_图表13常熟银行盈利预测表.jpg					2023A 至 2026E 年间，哪些年份的每股收益（EPS）超过1.5？	2024E	2025E	2026E	2023A	B;C
金融风险与政策分析​	fs	131080	data/figure/fs/2024-08-12--食品饮料-仙乐健康-符合预期，期待弹性_page4_no_caption.jpg					2023A 至 2026E 年间，哪些年份的净资产收益率 (ROE) 高于 8%？	2023A	2024E	2025E	2026E	B;C;D
金融风险与政策分析​	fs	131112	data/figure/fs/2024-07-30--食品饮料-梅花生物-2024Q2扣非后净利润环比增长4.62%_page2_财务报表分析和预测.jpg					2023A 至 2026E 年间，哪些年份的每股收益超过 1.4元？	2023A	2024E	2025E	2026E	C;D
金融风险与政策分析​	fs	131135	data/figure/fs/2024-07-15--汽车零部件-文灿股份-Q2短期承压，看好下半年业绩修复_page1_盈利预测表.jpg					2023A 至 2026E 年间，哪些年份的净资产收益率 (ROE) 高于 8%？	2024E	2025E	2026E	2023A	B;C
金融风险与政策分析​	fs	131140	data/figure/fs/2024-07-12--电池-德瑞锂电-锂一次电池先行者，扩产顺应市场高需求_page18_德瑞锂电三大财务预测表.jpg					2023A 至 2026E 年间，哪些年份的净资产收益率 (ROE) 高于 8%？	2023A	2024E	2025E	2026E	B;C;D
金融风险与政策分析​	fs	131166	data/figure/fs/2024-06-24--风电设备-运达股份-订单稳健增长，“两海战略”初见成效_page5_财务预测与估值.jpg					2022A 至 2026E 年间，哪些年份的每股收益 (EPS) 高于 1.0？	2022	2024E	2025E	2026E	B;C;D
金融风险与政策分析​	fs	131195	data/figure/fs/2024-05-31--消费电子-飞荣达-公司年报点评：全年扣非高增，经营净现金流大幅改善_page3_财务报表分析和预测.jpg					2023A 至 2026E 年间，哪些年份的每股收益超过 0.5 元？	2024E	2025E	2026E	2023A	B;C
金融风险与政策分析​	fs	131199	data/figure/fs/2024-05-28--化纤行业-荣盛石化-公司年报点评：2Q23以来扭亏，推进国内外战略布局_page4_财务报表分析和预测.jpg					2023年至2026E年间，哪些年份的每股收益超过0.5元？	2024E	2025E	2026E	2023	B;C
金融风险与政策分析​	fs	131340	data/figure/fs/2024-03-04--保险-新华保险-公司公告点评：新华1月保费点评：1月保费下滑或主要受银保业务影响_page2_财务报表分析和预测.jpg					根据2022年至2025E的预测，哪些年份的每股收益（EPS）超过3元？	2022	2023E	2024E	2025E	A;D
金融风险与政策分析​	fs	131440	data/figure/fs/2023-12-20--证券-中国银河-公司季报点评：债券承销规模提升显著，单季经纪、自营有待改善_page3_表2中国银河资产负债表百万元.jpg					2021年至2025E年间，哪些年份的货币资金增长率高于10%？	2022	2023E	2024E	2025E	B;D
金融风险与政策分析​	sdt	131506	data/figure/sdt/2024-09-15--银行-民生银行-利润拐点初显，息差有望企稳_page2_表124H1202323H1各项利息收入支出情况.jpg					根据2024年和2023年的数据，以下哪项资产的平均收益率在两年间有所下降？	发放贷款和垫款	金融投资	存放央行	存放同业及其它	B;C
金融风险与政策分析​	sdt	131686	data/figure/sdt/2024-05-24--煤炭行业-电投能源-深度报告：煤电铝三大业务共成长，稳健性和弹性兼备_page2_no_caption.jpg					根据表格数据，2024年和2025年的摊薄每股收益增长率分别是多少？	21.6%；6.8%	21.6%；7.5%	21.6%；6.5%	21.6%；7.0%	A
金融风险与政策分析​	sdt	131729	data/figure/sdt/2024-04-14--化学制药-共同药业-聚焦甾体药物领域，产品向下游延展打开成长空间_page34_图表49估值对比.jpg					根据2023E的EPS和PE数据，以下哪些公司的市盈率相对较高，但每股收益较低？	赛托生物	仙琚制药	奥锐特	共同药业	A;D
金融风险与政策分析​	lc	160013	data/figure/lc/2024-06-05--国投安信期货-4月美国PCE数据快报_page0_图密歇根大学消费者信心指数.jpg					政府部门工资薪金在2023年6月到2024年4月期间的变化趋势如何？	持续上升	持续下降	先下降后上升	基本保持平稳	A
金融风险与政策分析​	lc	160030	data/figure/lc/2023-12-09--华金证券-华金宏观·双循环周报（第35期）：CPI走弱非农转强，中美央行如何抉择？_page10_图15美国短端国债收益率本周上行较多.jpg					根据折线图，2023年12月8日与2023年12月1日相比，5年期国债收益率的变化趋势是？	显著上升	略有下降	基本持平	大幅下降	C
金融风险与政策分析​	lc	160033	data/figure/lc/2024-07-04--上海证券-海外市场跟踪：美国PCE下降，通胀仍显韧性_page3_图5主要海外国家国债收益率.jpg					根据折线图，2023年9月到2024年1月期间，美国国债收益率的变化趋势是什么？	持续上升	先下降后上升	持续下降	波动不大	B
金融风险与政策分析​	lc	160047	data/figure/lc/2023-12-14--东吴证券-宏观点评：美联储12月会议：降息拷问_page2_图5美债收益率当前有所超调.jpg					根据折线图，2008年金融危机期间，10年期国债收益率和有效联邦基金利率的变化趋势如何？	两者均大幅下降	两者均大幅上升	国债收益率下降，基金利率上升	国债收益率上升，基金利率下降	A
金融风险与政策分析​	lc	160051	data/figure/lc/2024-01-04--华福证券-12月全球经济观察：近四次加息-降息周期中主要大类资产表现_page17_图表1910年期美债隐含通胀预期有所上升.jpg					在2022年7月至2023年1月期间，美国10年期国债实际收益率的变化趋势是？	显著上升	显著下降	小幅波动	保持不变	A
金融风险与政策分析​	lc	160080	data/figure/lc/2024-04-25--华泰期货-流动性专题跟踪_page39_5Y国债期货投机净多头持仓张与对应利率.jpg					从2022年1月至2024年2月，5Y国债收益率与5Y国债期货投机净多头之间的关系是？	正相关	负相关	无明显相关性	先正相关后负相关	B
金融风险与政策分析​	lc	160085	data/figure/lc/2024-07-07--开源证券-宏观周报：新建房成交同比转正_page6_图12最近两周铜铝价格先降后升.jpg					从2023年7月至2024年7月，哪种金属的价格波动更大？	铜	铝	两者波动相同	无法确定	B
金融风险与政策分析​	lc	160132	data/figure/lc/2023-12-25--国投安信期货-2024年宏观年度策略：经风历雨，坐看云起_page13_no_caption.jpg					从2021年6月到2022年3月，社会融资规模存量同比和剔除政府债券后的同比变化趋势有何不同？	两者均持续下降	两者均持续上升	前者下降，后者上升	前者上升，后者下降	A
金融风险与政策分析​	lc	160140	data/figure/lc/2024-05-09--国金证券-2024年4月经济数据前瞻：4月经济前瞻：“量增”强于“价涨”_page17_图表64本周玻璃产量持平上周.jpg					从2021年到2024年，哪一年的玻璃周产量波动最大？	2021年	2022年	2023年	2024年	C
金融风险与政策分析​	lc	160149	data/figure/lc/2024-01-04--华福证券-12月全球经济观察：近四次加息-降息周期中主要大类资产表现_page17_图表1910年期美债隐含通胀预期有所上升.jpg					从2021年7月至2023年7月，美国10年期国债收益率总体趋势如何？	持续下降	先上升后下降	持续上升	波动但总体平稳	C
金融风险与政策分析​	lc	160160	data/figure/lc/2024-03-26--天风证券-海外与大类周报：如何观察美股与美债相关性_page9_图28中国信用利差与期限利差.jpg					在2023年5月至2023年8月期间，中债国债到期收益率和中债国开债到期收益率的变化趋势有何不同？	两者均显著上升	两者均显著下降	国债收益率下降，国开债收益率上升	国债收益率上升，国开债收益率下降	B
金融风险与政策分析​	sdt	310049	data/figure/sdt/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page49_no_caption.jpg	data/markdown/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page49_no_caption.md				如果2023年的摊薄每股收益为0.42元，那么2026年的摊薄每股收益增长了多少倍？	1.5倍	1.8倍	2.0倍	2.2倍	C
